crossroad,amount
H,7.0
H,6.0
H,9.0
H,5.1
H,8.0
H,7.5
I,17.0
I,20.0
I,22.0
C,23.0
C,4.800000000000001
C,26.0
C,28.0
C,18.0
C,35.0
C,48.0
B,12.0
B,40.0
A,11.0
D,50.0
G,2.8000000000000003
G,2.8000000000000003
G,2.8000000000000003
G,2.8000000000000003
G,2.8000000000000003
G,3.0
G,3.2
G,3.2
H,4.0
I,4.5
C,11.0
C,12.0
B,4.800000000000001
B,8.4
A,6.6000000000000005
A,8.8
D,8.0
G,0.0
G,3.4000000000000004
G,3.4000000000000004
G,3.8000000000000003
G,3.6
G,3.8000000000000003
G,3.4000000000000004
G,3.6
G,3.4000000000000004
H,7.0
H,6.0
H,12.0
I,6.0
C,15.0
B,6.0
B,19.6
A,3.2
D,9.5
G,3.2
G,3.2
G,3.2
G,3.2
G,14.0
H,3.5
H,5.0
H,5.5
H,7.5
H,7.5
H,8.0
H,10.0
H,14.0
I,18.0
C,54.0
B,6.0
B,6.4
A,3.6
A,4.4
D,13.5
D,13.5
D,14.5
G,22.4
G,6.0
G,6.0
H,13.5
H,11.5
H,12.5
I,22.2
C,14.0
C,5.1
C,19.0
B,7.6000000000000005
B,10.0
A,5.6000000000000005
D,17.0
G,7.800000000000001
G,7.800000000000001
H,18.0
H,17.5
H,31.5
I,39.0
C,14.0
B,5.6000000000000005
B,14.4
A,3.8000000000000003
A,4.0
A,4.4
A,2.7
A,6.2
D,18.5
G,8.4
H,18.0
H,18.0
I,16.5
C,14.0
C,18.0
C,22.0
C,24.0
B,9.600000000000001
A,5.4
A,5.800000000000001
D,17.5
G,7.0
H,2.6
I,21.0
C,16.0
B,6.4
A,3.8000000000000003
A,4.800000000000001
D,15.5
G,7.4
H,10.200000000000001
H,9.600000000000001
H,9.8
H,9.4
H,9.0
H,16.400000000000002
H,7.800000000000001
H,8.4
H,8.4
H,8.6
I,16.0
C,16.0
B,6.800000000000001
A,4.0
D,14.0
G,8.4
G,18.6
H,5.0
H,5.0
H,5.5
H,5.0
I,5.0
C,11.0
C,13.0
B,4.800000000000001
B,5.6000000000000005
A,3.8000000000000003
D,17.0
G,3.2
G,3.4000000000000004
G,3.6
H,4.5
H,6.5
H,6.5
I,5.5
C,13.0
C,13.0
C,18.0
C,21.0
C,24.0
B,9.200000000000001
B,17.4
A,8.200000000000001
A,12.600000000000001
D,8.0
G,3.6
G,4.0
H,11.0
H,2.3000000000000003
H,5.0
H,5.4
H,6.0
H,6.4
H,7.0
H,7.2
H,7.800000000000001
H,8.4
I,10.600000000000001
I,26.5
C,66.0
B,19.2
B,29.6
A,3.2
A,4.2
D,12.0
D,13.5
G,24.0
H,5.0
H,4.6000000000000005
H,4.6000000000000005
H,4.6000000000000005
H,4.800000000000001
H,5.4
I,32.0
C,33.0
B,6.4
B,7.6000000000000005
B,9.200000000000001
A,5.2
D,24.8
G,5.800000000000001
G,0.0
G,6.2
H,14.5
I,20.0
C,14.0
B,5.6000000000000005
A,3.0
A,3.0
D,9.0
D,11.5
G,5.0
G,5.2
G,5.6000000000000005
G,5.4
G,5.4
G,5.4
G,5.6000000000000005
G,5.800000000000001
H,14.0
H,17.5
H,18.0
H,16.0
H,16.0
H,15.5
I,23.5
C,14.0
B,5.6000000000000005
A,3.0
D,9.0
G,4.4
G,4.4
G,11.200000000000001
H,14.0
I,21.0
C,4.0
C,4.5
C,8.0
B,2.4
A,1.6
A,1.8
D,3.5
D,4.5
D,5.0
D,6.5
G,2.8000000000000003
G,2.6
G,2.8000000000000003
G,7.5
H,7.8
H,7.0
H,7.5
I,11.0
I,41.4
C,16.0
C,17.0
B,5.1
B,6.8999999999999995
A,5.4
D,17.0
G,8.6
G,7.6000000000000005
G,7.6000000000000005
H,12.0
H,5.2
H,20.0
I,8.0
C,18.0
B,4.8
B,6.3
B,6.3
B,6.8999999999999995
B,6.8999999999999995
B,18.400000000000002
B,7.199999999999999
B,7.199999999999999
B,8.1
B,8.4
A,6.800000000000001
A,10.0
D,33.5
G,19.8
H,6.0
H,10.8
I,3.5
C,8.0
B,2.6999999999999997
A,2.4000000000000004
A,3.0
D,12.5
D,13.5
G,3.2
G,3.6
H,9.0
I,8.0
I,9.5
I,10.0
C,23.0
C,23.0
B,6.8999999999999995
A,8.0
D,8.0
D,8.0
G,4.2
G,0.0
G,4.4
G,4.4
H,9.5
I,10.5
I,13.5
C,20.0
C,25.0
C,32.0
B,8.7
B,12.0
B,15.0
B,35.5
B,20.7
B,26.099999999999998
B,25.8
B,43.5
A,3.2
A,3.8000000000000003
A,4.4
D,12.5
D,17.5
G,7.800000000000001
H,20.5
I,21.0
C,63.0
B,6.0
B,8.0
B,10.8
A,9.299999999999999
D,18.0
G,8.4
H,17.0
I,26.0
C,14.0
B,5.6000000000000005
A,3.0
A,3.8000000000000003
A,4.800000000000001
D,13.5
G,6.2
G,6.0
G,9.6
G,6.2
G,6.6000000000000005
G,6.4
H,8.0
I,10.0
C,1.0
C,0.7
C,2.0
C,3.0
C,3.0
C,4.0
C,5.0
C,5.0
C,5.0
C,6.0
C,7.0
B,2.1
A,1.6
D,4.5
D,5.0
D,6.0
G,9.9
H,2.0
H,5.5
H,13.5
H,15.5
H,17.5
I,53.0
C,14.0
C,22.0
B,6.6
A,22.5
D,12.5
G,2.8000000000000003
G,5.6000000000000005
G,5.6000000000000005
H,15.0
I,19.5
C,13.0
C,14.0
B,4.5
A,3.4000000000000004
A,4.0
D,10.5
G,5.0
H,11.5
I,6.0
C,14.0
C,15.0
B,4.5
A,3.6
A,3.6
D,12.0
D,13.5
D,14.5
D,13.5
G,7.4
G,7.0
G,7.2
G,6.6000000000000005
H,6.5
H,6.5
H,7.0
H,6.0
I,7.0
C,16.0
C,17.0
B,5.1
A,4.6000000000000005
A,6.800000000000001
D,29.5
D,31.5
G,3.2
G,3.2
G,3.4000000000000004
H,6.5
I,8.1
C,9.0
B,2.6999999999999997
B,9.299999999999999
A,10.4
A,12.0
A,14.0
D,13.5
D,9.5
G,18.0
H,8.0
H,8.5
H,9.0
I,10.5
I,16.799999999999997
I,13.0
C,33.0
B,16.5
A,3.2
D,9.0
D,11.0
G,4.800000000000001
G,4.800000000000001
G,5.0
H,10.0
I,12.5
C,37.0
B,4.8
B,5.7
B,0.0
B,6.6
B,7.199999999999999
A,5.2
A,5.4
A,5.800000000000001
A,27.900000000000002
D,11.5
D,11.5
D,12.0
D,14.0
D,16.0
G,7.4
G,7.800000000000001
G,8.200000000000001
H,15.200000000000001
H,39.0
I,18.5
I,4.5
I,32.5
C,14.0
B,4.2
B,9.6
A,3.4000000000000004
A,3.8000000000000003
D,11.5
G,5.2
G,5.4
G,5.800000000000001
G,6.2
G,18.0
H,16.5
I,19.5
C,14.0
C,20.0
B,6.3
A,4.4
A,0.0
D,13.5
G,6.2
G,6.2
G,6.0
H,8.0
I,0.0
I,18.5
C,14.0
C,18.0
B,5.1
A,3.6
A,3.6
D,9.5
G,4.0
G,3.8000000000000003
G,3.8000000000000003
G,12.0
H,7.5
H,10.5
H,13.0
H,16.5
H,23.0
I,34.0
I,31.5
C,16.0
B,4.8
B,6.6
A,5.2
D,16.0
G,8.200000000000001
H,33.0
I,6.5
I,7.0
C,14.0
B,4.2
A,3.4000000000000004
A,3.8000000000000003
A,4.0
D,14.0
G,7.800000000000001
G,7.6000000000000005
G,7.4
G,7.4
G,7.800000000000001
G,8.200000000000001
G,9.200000000000001
G,10.0
G,9.600000000000001
H,4.8
I,4.5
I,5.0
C,12.0
C,13.0
C,16.0
B,3.9
B,5.7
A,5.0
A,21.6
D,16.0
G,3.2
H,3.4000000000000004
H,9.0
I,10.0
C,16.099999999999998
B,7.199999999999999
B,9.6
A,10.600000000000001
D,8.0
D,9.0
G,3.4000000000000004
G,3.2
H,4.0
I,4.0
C,7.0
C,9.799999999999999
C,18.2
C,18.9
C,21.0
B,15.600000000000001
A,3.2
D,8.5
G,1.6
G,3.4000000000000004
H,8.5
H,11.0
I,14.0
I,16.0
C,34.3
C,37.099999999999994
C,38.5
C,32.9
C,38.5
C,23.5
C,33.599999999999994
C,18.0
C,30.099999999999998
C,34.3
B,4.800000000000001
A,2.6
D,7.0
D,12.5
G,5.2
G,5.2
G,5.2
H,10.5
H,4.6000000000000005
H,2.3000000000000003
H,11.5
I,17.0
I,37.5
C,9.799999999999999
C,9.799999999999999
C,9.799999999999999
C,9.799999999999999
C,8.4
C,10.5
B,6.0
B,7.6000000000000005
B,9.200000000000001
B,9.600000000000001
B,10.0
B,11.200000000000001
B,6.6000000000000005
A,7.6000000000000005
D,22.0
G,46.0
H,13.5
H,12.0
I,18.5
C,9.1
C,9.799999999999999
C,10.5
C,10.5
B,6.4
A,3.4000000000000004
A,4.4
A,5.0
D,12.5
D,5.2
D,13.5
G,5.800000000000001
G,5.800000000000001
H,14.0
I,15.0
C,9.1
C,10.5
C,13.299999999999999
B,6.0
A,20.7
D,9.5
G,3.8000000000000003
H,8.5
I,12.0
C,11.2
C,12.6
C,13.299999999999999
C,14.7
C,17.5
C,20.299999999999997
C,24.5
C,26.599999999999998
C,29.4
B,17.6
A,0.0
A,10.200000000000001
A,10.200000000000001
D,27.5
G,13.200000000000001
H,41.5
I,1.3
I,7.5
C,11.2
C,11.2
C,11.2
C,4.8
C,11.2
C,18.0
C,11.899999999999999
C,11.2
C,11.899999999999999
C,11.899999999999999
C,11.899999999999999
C,12.6
C,12.6
C,13.299999999999999
C,13.299999999999999
C,13.299999999999999
C,18.0
C,13.299999999999999
C,13.299999999999999
C,13.299999999999999
C,13.299999999999999
C,13.299999999999999
C,13.299999999999999
C,14.7
C,2.3000000000000003
C,17.5
C,18.2
C,19.599999999999998
B,8.7
A,7.0
D,24.5
D,55.0
G,11.200000000000001
G,12.0
G,14.200000000000001
G,13.8
H,5.5
I,5.5
I,7.0
I,9.0
I,11.5
C,18.2
B,7.199999999999999
A,28.8
D,17.5
G,2.8000000000000003
H,2.0
H,2.0
I,6.0
I,1.5
I,7.6000000000000005
