crossroad,amount
G,6.3
G,6.3
G,6.3
H,13.299999999999999
I,6.6
C,24.5
B,10.4
B,12.8
B,14.4
A,0.0
A,0.0
D,25.6
G,3.4000000000000004
G,7.0
G,14.0
H,25.9
I,11.7
C,9.1
C,9.799999999999999
C,10.5
B,9.600000000000001
B,10.4
B,11.4
B,17.6
A,0.0
D,23.200000000000003
G,9.0
G,9.0
G,9.299999999999999
G,21.7
H,20.299999999999997
H,2.8000000000000003
H,20.299999999999997
I,11.4
C,9.799999999999999
B,10.4
B,9.799999999999999
B,12.8
B,12.8
B,13.600000000000001
B,14.4
B,14.4
A,0.0
A,0.0
D,19.200000000000003
G,7.5
G,7.199999999999999
G,7.8
H,13.200000000000001
H,32.199999999999996
I,12.9
C,8.0
C,10.0
C,11.0
C,12.0
C,13.0
C,13.0
C,14.0
C,17.0
C,17.0
B,13.600000000000001
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
D,26.400000000000002
G,8.7
H,22.4
I,8.7
C,16.0
C,18.0
B,13.600000000000001
B,16.0
B,16.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
D,19.200000000000003
D,24.8
G,10.2
H,28.0
I,3.3
I,4.2
I,4.2
I,5.1
I,5.3999999999999995
C,14.7
C,22.0
C,25.0
C,26.0
C,27.0
C,29.0
C,29.0
C,31.0
C,31.0
C,32.0
B,25.6
A,0.0
A,0.0
A,0.0
D,51.2
G,21.9
H,4.4
I,3.3
I,3.5999999999999996
C,14.0
B,11.200000000000001
A,0.0
D,27.900000000000002
D,32.800000000000004
G,4.8
G,5.1
H,12.6
H,10.0
I,6.6
I,7.5
C,21.7
B,28.0
A,0.0
A,21.200000000000003
A,0.0
A,0.0
A,0.0
A,0.0
A,60.5
D,12.8
D,16.0
G,6.3
G,6.3
G,6.3
G,6.3
G,6.3
G,6.0
G,5.7
G,5.7
G,5.7
G,5.7
G,5.1
G,5.1
H,3.5999999999999996
H,4.2
I,5.3999999999999995
I,6.6
I,8.4
C,26.599999999999998
B,39.2
A,0.0
D,16.0
G,0.0
G,4.5
H,4.5
H,6.3
I,8.1
C,32.199999999999996
B,12.8
A,5.1
D,14.4
D,16.8
D,19.8
D,5.0
D,20.8
G,8.4
H,27.0
I,10.2
C,9.799999999999999
C,9.799999999999999
C,4.2
C,10.5
C,11.2
C,6.800000000000001
C,11.899999999999999
C,11.2
C,12.6
C,9.5
C,14.0
B,16.0
A,0.0
A,0.0
A,0.0
D,14.4
D,19.200000000000003
G,4.8
H,2.6999999999999997
I,4.2
C,9.799999999999999
C,10.5
C,10.5
C,11.2
C,11.2
B,13.600000000000001
A,10.799999999999999
D,16.0
G,6.0
G,5.3999999999999995
G,5.7
G,5.1
G,5.3999999999999995
G,5.1
G,5.7
H,8.1
I,2.6999999999999997
C,14.0
B,11.200000000000001
A,0.0
D,3.6
D,17.6
G,6.8999999999999995
H,27.900000000000002
I,8.4
C,11.2
B,13.600000000000001
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
D,23.200000000000003
G,9.0
G,9.6
G,15.0
H,13.5
I,4.8
C,18.0
B,14.4
A,0.0
D,23.200000000000003
D,3.8000000000000003
D,37.6
G,11.7
H,11.700000000000001
I,3.9
I,5.1
C,19.0
B,11.200000000000001
B,11.200000000000001
B,14.4
B,16.8
A,0.0
D,0.0
D,42.400000000000006
G,4.5
G,4.8
G,5.1
H,13.5
H,13.5
H,12.6
H,11.700000000000001
H,11.700000000000001
H,11.700000000000001
I,3.9
I,4.5
I,4.8
I,4.5
I,10.5
C,17.0
C,19.0
B,15.200000000000001
A,0.0
A,0.0
D,12.8
G,5.1
H,7.2
I,2.4
C,5.0
C,2.8000000000000003
C,3.4000000000000004
C,5.0
C,8.4
C,6.0
B,23.200000000000003
A,0.0
D,16.0
G,6.3
G,6.8999999999999995
H,11.700000000000001
I,3.5999999999999996
I,6.0
C,30.6
B,12.8
A,0.0
A,0.0
A,0.0
D,21.6
D,22.400000000000002
D,24.8
D,28.0
G,15.200000000000001
G,11.4
G,12.299999999999999
H,35.1
I,12.299999999999999
I,15.299999999999999
I,16.8
C,12.6
C,12.6
C,14.4
C,15.3
C,15.3
C,16.2
B,12.0
B,0.0
B,15.200000000000001
A,0.0
D,17.5
D,27.200000000000003
D,3.8000000000000003
G,15.0
H,41.4
I,40.800000000000004
C,2.8000000000000003
C,2.8000000000000003
C,3.2
C,3.8000000000000003
C,4.4
B,22.5
B,24.0
A,0.0
D,31.200000000000003
G,12.299999999999999
G,12.6
H,32.4
H,33.300000000000004
I,12.0
C,2.8000000000000003
B,11.200000000000001
B,11.200000000000001
A,0.0
A,0.0
D,19.200000000000003
D,22.400000000000002
D,25.6
D,7.2
G,12.9
G,12.6
G,12.9
G,12.9
G,13.2
H,19.8
I,4.8
C,11.2
B,12.8
B,12.8
B,16.0
B,18.400000000000002
B,22.400000000000002
B,29.6
A,0.0
A,0.0
A,0.0
D,43.2
G,17.099999999999998
H,41.4
I,4.2
I,4.5
I,5.7
C,2.1
C,21.6
C,22.5
C,22.5
C,23.400000000000002
C,26.1
B,24.0
A,0.0
D,38.400000000000006
G,16.8
H,12.6
H,12.6
I,3.5999999999999996
C,12.6
C,14.4
C,15.3
C,17.1
C,21.6
C,24.3
B,15.200000000000001
A,0.0
A,0.0
D,37.6
G,4.8
G,5.1
G,5.1
H,7.2
H,7.2
I,2.4
C,2.0
C,2.4000000000000004
C,2.8000000000000003
C,3.2
C,3.6
C,4.2
C,2.4000000000000004
C,5.2
C,5.800000000000001
C,6.4
C,6.4
C,7.4
C,7.4
C,7.800000000000001
C,8.4
C,8.8
C,9.4
C,10.200000000000001
B,57.6
A,0.0
D,12.8
G,4.5
G,4.8
G,5.1
H,9.0
H,8.1
I,2.6999999999999997
C,2.4000000000000004
C,2.4000000000000004
C,2.8000000000000003
C,3.0
C,4.0
C,13.799999999999999
C,5.800000000000001
C,7.2
C,8.4
C,11.4
B,81.60000000000001
A,16.0
D,12.8
G,5.1
G,5.1
G,5.3999999999999995
G,6.6
H,13.5
I,4.2
C,4.6000000000000005
C,5.6000000000000005
C,6.2
C,7.0
C,8.200000000000001
C,9.0
C,9.0
C,23.5
C,12.200000000000001
C,13.4
C,15.8
B,12.8
A,0.0
D,12.8
G,4.2
G,3.9
G,3.9
G,4.2
G,4.8
H,10.8
I,3.9
C,2.8000000000000003
B,12.8
A,0.0
A,0.0
A,0.0
A,0.0
D,26.400000000000002
G,9.299999999999999
G,9.0
H,19.8
I,6.8999999999999995
I,15.299999999999999
C,2.8000000000000003
C,3.2
C,3.2
C,3.6
C,3.8000000000000003
B,17.6
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
D,10.4
D,12.8
G,3.5999999999999996
G,3.5999999999999996
G,3.9
G,5.3999999999999995
G,6.8999999999999995
H,27.900000000000002
I,9.9
C,2.8000000000000003
B,12.8
A,0.0
D,16.8
D,28.8
G,11.7
H,13.5
I,8.7
C,3.2
C,3.4000000000000004
C,3.4000000000000004
C,3.6
C,3.8000000000000003
C,4.0
C,4.2
C,19.8
B,17.6
A,0.0
A,0.0
A,0.0
D,33.6
G,13.799999999999999
G,13.799999999999999
H,33.300000000000004
I,4.8
I,6.0
C,4.6000000000000005
C,4.6000000000000005
C,4.800000000000001
C,5.4
C,23.200000000000003
C,6.2
C,6.4
C,6.800000000000001
C,7.4
C,7.6000000000000005
C,8.0
C,8.0
C,8.6
B,38.400000000000006
A,0.0
A,0.0
A,0.0
A,0.0
D,66.4
G,29.099999999999998
H,3.5999999999999996
I,3.3
I,3.9
I,4.8
C,3.6
C,3.8000000000000003
C,22.0
B,13.600000000000001
B,16.0
A,0.0
D,36.0
G,4.8
H,9.9
I,3.5999999999999996
C,2.8000000000000003
B,16.0
A,9.600000000000001
D,12.8
G,9.0
H,8.1
H,12.6
I,10.5
C,3.4000000000000004
C,3.6
C,11.899999999999999
C,4.2
C,4.6000000000000005
C,5.4
C,6.0
C,6.4
C,7.800000000000001
B,44.0
A,16.0
D,4.5
G,5.3999999999999995
G,5.3999999999999995
H,16.2
H,17.1
I,4.8
C,5.6000000000000005
C,8.6
C,13.0
C,42.400000000000006
B,12.8
B,14.4
B,19.200000000000003
B,21.6
B,24.8
B,28.0
B,31.200000000000003
B,24.599999999999998
A,0.0
D,44.800000000000004
G,18.0
H,54.9
I,15.0
C,2.8000000000000003
C,4.0
B,15.200000000000001
B,16.8
A,0.0
D,21.6
G,7.5
G,7.199999999999999
G,7.199999999999999
H,19.8
H,23.400000000000002
I,8.4
C,2.6
C,8.0
C,3.4000000000000004
C,4.0
C,4.6000000000000005
C,5.0
C,5.2
C,5.800000000000001
C,29.7
B,26.400000000000002
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
D,38.400000000000006
G,13.799999999999999
H,16.2
I,3.3
C,2.8000000000000003
C,3.6
C,4.800000000000001
B,21.6
A,25.2
D,22.400000000000002
G,7.8
G,7.5
H,11.700000000000001
H,15.3
I,5.7
I,17.099999999999998
C,3.2
B,15.200000000000001
A,0.0
A,0.0
A,0.0
A,0.0
D,44.800000000000004
G,18.599999999999998
H,32.199999999999996
I,4.8
I,7.199999999999999
I,8.4
C,9.6
B,29.6
B,32.0
A,0.0
D,52.0
G,23.4
H,9.799999999999999
I,3.9
I,4.5
I,5.7
I,7.8
C,6.2
C,6.800000000000001
C,7.6000000000000005
B,39.2
A,0.0
A,0.0
D,102.4
D,154.4
G,4.8
G,4.8
G,0.0
G,4.8
H,0.0
H,8.399999999999999
I,2.6999999999999997
I,3.0
I,3.5999999999999996
I,5.7
C,4.800000000000001
C,6.2
B,35.2
A,0.0
A,0.0
A,0.0
A,70.69999999999999
D,12.8
G,5.1
G,5.3999999999999995
G,6.0
G,6.6
H,12.6
H,14.7
I,14.7
I,9.9
C,9.0
C,9.8
C,30.0
B,56.800000000000004
A,0.0
D,16.0
G,6.3
G,6.3
H,12.6
H,14.0
I,6.0
I,7.199999999999999
C,28.0
B,16.0
A,12.8
D,13.600000000000001
D,16.0
G,6.0
G,5.3999999999999995
H,15.3
I,4.2
C,2.8000000000000003
C,2.6
C,2.8000000000000003
C,3.0
C,3.0
C,3.0
C,3.0
C,3.0
C,3.0
C,3.0
C,8.0
C,3.4000000000000004
C,3.4000000000000004
C,6.800000000000001
C,3.6
C,3.6
C,3.6
C,15.200000000000001
B,13.600000000000001
B,13.600000000000001
B,15.200000000000001
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
D,20.8
G,10.4
G,7.8
H,20.7
I,6.8999999999999995
I,20.099999999999998
C,2.8000000000000003
C,3.6
B,15.200000000000001
B,18.400000000000002
A,0.0
A,0.0
A,0.0
A,0.0
D,16.0
G,5.3999999999999995
H,2.8
H,2.2
I,12.0
C,9.799999999999999
C,11.2
C,11.2
C,11.899999999999999
C,11.2
C,11.2
C,7.2
C,12.6
C,13.299999999999999
C,14.0
C,14.0
C,14.0
C,14.7
C,14.7
C,14.7
C,15.399999999999999
C,15.399999999999999
C,15.399999999999999
C,15.399999999999999
C,16.099999999999998
C,16.099999999999998
C,16.099999999999998
C,4.6000000000000005
C,16.099999999999998
C,16.799999999999997
B,20.0
A,0.0
A,0.0
A,0.0
D,33.6
G,12.9
G,13.2
H,27.0
H,27.900000000000002
I,9.0
C,11.2
C,10.5
C,10.5
C,7.5
C,11.200000000000001
C,9.799999999999999
C,9.1
C,9.1
C,9.1
C,11.700000000000001
C,8.399999999999999
C,9.1
C,9.1
C,9.1
C,9.799999999999999
C,10.5
C,6.4
C,11.2
B,10.4
A,0.0
A,0.0
A,0.0
D,17.6
G,6.8999999999999995
G,6.6
H,9.1
H,21.6
I,8.0
C,12.6
C,15.399999999999999
C,16.099999999999998
B,19.200000000000003
A,13.0
D,26.400000000000002
D,53.6
G,24.0
H,0.0
H,8.1
I,2.6999999999999997
I,3.0
C,8.399999999999999
C,11.899999999999999
B,15.200000000000001
A,0.0
A,0.0
A,0.0
D,54.400000000000006
G,4.5
G,4.5
G,4.5
G,10.5
H,9.0
H,8.1
I,2.6999999999999997
C,1.1
C,12.0
C,9.799999999999999
C,12.6
B,16.0
B,18.400000000000002
B,8.1
B,24.8
A,0.0
A,0.0
A,0.0
A,0.0
D,12.0
G,4.5
H,7.2
H,9.9
H,11.700000000000001
H,12.6
I,4.2
C,13.299999999999999
C,20.299999999999997
B,30.400000000000002
A,0.0
A,0.0
A,0.0
D,15.200000000000001
D,17.6
G,6.0
G,6.8999999999999995
G,5.4
H,24.3
H,22.5
I,6.0
I,6.3
C,24.5
B,12.8
A,0.0
A,0.0
D,23.200000000000003
G,8.4
G,9.299999999999999
G,9.6
G,9.9
H,8.8
I,28.0
C,9.799999999999999
C,12.6
C,14.0
C,15.399999999999999
C,18.9
B,23.200000000000003
B,0.0
B,24.8
A,0.0
D,32.800000000000004
G,13.2
G,13.799999999999999
G,14.1
H,13.799999999999999
I,23.7
C,14.0
B,11.200000000000001
B,12.8
A,0.0
D,16.0
G,4.8
G,5.1
G,5.3999999999999995
G,3.8000000000000003
H,4.5
I,6.3
I,10.2
I,21.0
C,14.0
C,16.0
B,12.8
A,0.0
D,16.0
G,10.5
G,0.0
G,5.3999999999999995
G,6.0
H,5.7
H,8.1
I,13.5
I,24.0
C,3.2
C,4.0
C,4.4
C,4.800000000000001
C,5.0
C,5.0
C,5.0
C,5.4
C,6.2
C,6.2
C,6.800000000000001
C,7.2
C,7.800000000000001
C,8.0
C,8.200000000000001
C,8.6
C,8.8
C,9.200000000000001
C,9.600000000000001
C,10.0
C,10.4
C,11.0
B,51.2
A,0.0
A,0.0
A,0.0
D,76.80000000000001
G,29.7
H,26.7
I,4.8
I,4.0
C,4.6000000000000005
C,5.2
C,6.0
C,12.0
C,6.4
B,25.6
A,0.0
A,0.0
A,0.0
A,27.599999999999998
D,37.6
G,16.5
H,3.9
H,3.5999999999999996
H,3.5999999999999996
I,3.5999999999999996
I,4.2
I,4.5
I,4.5
I,5.3999999999999995
C,4.2
C,3.8000000000000003
C,3.6
C,3.6
C,3.6
C,3.8000000000000003
C,4.0
C,5.0
C,5.800000000000001
B,27.200000000000003
B,34.4
A,0.0
A,0.0
D,78.4
G,4.8
G,4.8
H,5.1
H,5.3999999999999995
H,5.7
H,6.0
H,6.0
H,6.0
H,6.6
I,7.8
C,6.4
C,6.4
C,6.2
C,23.099999999999998
C,23.799999999999997
C,25.9
B,33.6
B,34.4
B,40.0
B,46.400000000000006
A,0.0
A,0.0
A,0.0
A,0.0
D,12.8
D,14.4
D,14.4
D,13.299999999999999
D,16.0
G,6.3
G,8.1
H,26.1
I,9.0
I,9.299999999999999
I,10.5
C,32.9
B,48.800000000000004
A,0.0
A,0.0
D,17.6
G,5.7
H,17.1
H,22.5
H,24.3
I,7.199999999999999
I,9.6
I,10.799999999999999
I,36.0
C,45.0
B,12.8
A,0.0
A,18.0
A,0.0
A,0.0
D,15.200000000000001
G,5.7
H,13.5
H,12.6
I,3.0
C,14.0
B,11.200000000000001
B,12.0
B,14.4
B,16.0
A,0.0
D,19.200000000000003
D,20.0
G,6.8999999999999995
G,7.199999999999999
H,17.1
I,6.3
I,12.0
I,18.599999999999998
C,14.0
C,16.0
B,12.8
A,0.0
A,0.0
A,0.0
D,18.400000000000002
G,7.5
G,7.199999999999999
G,7.199999999999999
G,6.8999999999999995
H,23.400000000000002
I,7.199999999999999
I,9.0
I,10.2
C,0.0
C,14.0
B,10.4
A,0.0
A,0.0
D,9.600000000000001
D,8.8
D,8.0
D,12.8
D,14.4
G,3.3
H,11.700000000000001
H,19.8
H,30.6
I,11.4
I,13.2
I,16.8
C,16.0
B,12.0
B,12.8
B,16.0
A,0.0
A,0.0
D,25.6
G,9.6
G,9.0
G,12.0
H,18.0
I,4.8
C,18.0
B,13.600000000000001
A,0.0
A,0.0
A,0.0
D,27.200000000000003
G,10.799999999999999
H,9.9
I,3.3
C,6.0
C,6.0
C,2.8000000000000003
C,7.0
C,8.0
C,8.0
C,7.0
C,8.0
C,8.0
C,8.1
C,10.0
C,12.0
C,14.0
C,17.0
C,21.0
B,16.8
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
D,64.0
G,4.8
H,6.3
H,6.3
I,2.4
I,2.6999999999999997
I,6.3
I,3.0
I,3.0
C,20.0
B,16.0
A,0.0
D,12.8
G,5.1
H,15.3
I,9.1
I,6.3
C,28.0
B,23.200000000000003
B,44.800000000000004
A,0.0
D,14.4
G,4.8
H,9.0
H,13.5
I,4.5
I,11.4
C,64.0
B,12.8
A,0.0
D,16.0
G,5.7
H,9.9
I,3.0
C,14.0
C,14.0
C,16.0
C,13.5
C,18.0
C,18.0
B,14.4
A,0.0
D,18.400000000000002
G,5.3999999999999995
G,5.3999999999999995
H,10.8
I,10.4
I,9.9
I,51.0
C,14.0
B,11.200000000000001
A,0.0
D,14.4
G,5.7
G,5.7
G,5.3999999999999995
G,5.3999999999999995
G,5.1
G,5.1
G,4.8
G,4.8
H,7.2
H,9.9
I,3.5999999999999996
I,9.6
C,4.2
C,15.0
B,2.8000000000000003
A,0.0
D,16.0
G,6.3
G,23.0
H,18.0
I,6.8999999999999995
I,14.1
I,16.5
C,16.0
B,11.200000000000001
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
D,25.6
G,25.6
H,3.0
I,7.5
C,17.0
C,24.0
C,30.0
C,39.0
B,32.0
A,0.0
D,51.2
G,22.8
G,34.5
H,4.5
H,5.1
H,5.7
I,6.3
I,7.199999999999999
I,8.1
I,8.4
I,12.8
I,11.1
C,43.0
B,34.4
A,42.300000000000004
D,41.6
G,4.5
G,4.5
H,2.4
H,2.6999999999999997
H,3.5999999999999996
I,3.9
I,6.8999999999999995
I,9.9
C,36.9
C,46.0
B,36.800000000000004
A,0.0
D,12.8
G,4.5
G,4.5
H,3.0
H,4.2
H,5.7
I,7.199999999999999
C,32.0
B,25.6
A,0.0
D,16.0
D,17.6
G,5.1
G,5.3999999999999995
H,7.699999999999999
H,9.9
H,9.9
H,9.9
H,12.6
I,3.5999999999999996
C,20.0
C,9.0
C,25.0
C,6.0
B,12.8
A,0.0
D,4.2
D,20.0
G,8.1
H,6.3
H,6.8999999999999995
H,6.8999999999999995
I,12.0
C,14.0
B,7.2
B,7.2
B,8.0
B,8.8
B,8.0
B,10.4
A,0.0
D,12.8
D,8.1
G,9.9
H,10.799999999999999
I,17.099999999999998
C,14.0
B,11.200000000000001
A,0.0
D,14.4
G,5.7
H,5.7
H,6.3
I,10.799999999999999
C,1.4000000000000001
C,15.0
C,16.0
C,16.0
B,13.600000000000001
B,14.4
A,0.0
A,0.0
D,18.0
G,9.9
G,10.2
H,10.2
H,10.2
I,15.0
C,16.0
B,12.8
B,17.6
A,0.0
A,0.0
D,28.0
G,9.6
H,27.0
I,4.8
I,5.3999999999999995
C,20.0
C,29.0
B,21.6
A,0.0
A,20.4
D,32.800000000000004
G,13.5
G,14.1
H,9.0
H,4.0
I,2.6999999999999997
I,3.0
C,12.0
C,14.0
C,13.0
C,13.0
C,14.0
C,16.0
C,18.0
B,14.4
B,21.6
B,27.200000000000003
B,31.200000000000003
A,0.0
D,68.0
G,4.5
G,4.5
G,4.8
G,4.8
H,4.2
I,4.8
I,5.7
C,24.0
C,24.0
B,12.8
B,20.8
A,0.0
A,0.0
D,11.200000000000001
G,1.2000000000000002
G,3.9
H,3.5999999999999996
H,4.5
I,5.1
I,7.5
C,34.0
C,40.0
C,44.0
B,36.0
A,0.0
D,16.0
G,6.0
G,6.0
G,6.3
H,15.3
I,4.8
I,9.6
C,55.0
C,68.0
B,12.8
A,0.0
A,0.0
D,18.400000000000002
G,13.799999999999999
G,8.1
G,9.299999999999999
G,9.299999999999999
H,27.0
I,9.6
I,20.4
C,14.0
C,15.0
C,18.0
C,24.0
B,19.200000000000003
B,19.200000000000003
B,21.6
A,2.8000000000000003
A,0.0
A,0.0
A,0.0
A,0.0
D,25.6
G,8.7
G,8.7
H,24.3
I,8.4
C,14.0
C,15.0
C,16.0
C,16.0
B,12.0
A,0.0
A,0.0
D,16.0
G,6.3
G,18.400000000000002
H,19.8
H,22.5
I,7.5
C,14.0
C,15.0
C,1.6
C,20.0
C,25.0
B,20.0
B,21.6
B,24.8
B,28.0
B,36.800000000000004
A,0.0
D,44.800000000000004
G,16.2
H,44.1
I,15.899999999999999
C,15.0
C,14.0
C,13.0
C,13.0
C,13.0
C,13.0
C,13.0
C,11.200000000000001
C,14.0
C,11.200000000000001
C,15.0
B,12.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,17.6
D,19.200000000000003
D,32.800000000000004
G,11.4
G,11.4
G,11.4
H,48.6
I,3.2
I,5.3999999999999995
I,6.3
C,23.0
C,26.0
C,28.0
B,23.200000000000003
A,0.0
D,36.800000000000004
G,12.299999999999999
G,13.5
H,9.9
I,3.3
C,13.0
B,10.4
A,0.0
A,2.3000000000000003
A,33.0
D,27.200000000000003
G,4.5
H,5.1
H,5.3999999999999995
H,5.7
I,6.6
C,27.0
B,12.0
A,0.0
D,8.8
D,10.4
G,3.5999999999999996
G,3.3
G,3.3
G,3.3
H,3.5999999999999996
H,13.5
I,3.9
I,6.8999999999999995
C,32.0
B,25.6
A,0.0
A,0.0
A,0.0
D,18.0
D,17.6
D,20.0
D,22.400000000000002
D,25.6
D,28.0
G,10.5
H,33.300000000000004
I,9.299999999999999
I,25.0
C,75.0
C,119.0
B,12.8
A,3.4000000000000004
D,16.0
D,17.4
G,9.6
H,29.7
I,13.600000000000001
I,9.6
I,9.6
C,14.0
B,9.600000000000001
A,2.6
A,0.0
D,16.8
G,6.0
G,6.3
H,16.2
I,4.5
I,5.3999999999999995
I,9.6
I,12.299999999999999
C,14.0
B,11.200000000000001
A,0.0
D,14.4
D,17.6
D,20.8
G,8.4
H,14.399999999999999
H,6.3
H,8.8
I,10.799999999999999
I,14.399999999999999
I,20.4
C,14.0
C,19.0
B,15.200000000000001
A,0.0
D,20.0
G,8.1
G,8.1
G,9.0
G,8.7
G,8.7
H,17.4
H,9.9
I,16.2
C,16.0
B,12.8
B,15.200000000000001
A,0.0
A,0.0
A,0.0
D,24.8
G,9.6
G,9.6
H,12.299999999999999
H,15.6
H,19.2
I,4.8
C,17.1
B,15.200000000000001
B,36.0
A,0.0
A,0.0
D,67.2
G,21.3
H,3.0
H,3.3
H,3.9
H,4.2
H,4.2
H,4.8
H,5.1
H,5.1
H,5.3999999999999995
I,6.0
C,24.0
B,19.200000000000003
A,0.0
D,54.0
G,9.6
G,4.8
H,9.0
I,4.5
I,6.0
C,5.0
C,10.0
C,11.0
C,13.0
C,16.0
C,17.0
C,18.0
C,23.0
C,24.0
C,31.0
C,35.0
B,28.8
A,0.0
A,0.0
D,12.8
G,4.8
H,5.1
I,5.1
I,5.3999999999999995
C,21.6
B,20.8
A,0.0
A,0.0
A,0.0
D,13.600000000000001
G,4.8
H,3.9
H,5.7
I,7.199999999999999
C,41.0
C,36.0
C,32.0
C,52.0
C,54.0
B,11.200000000000001
B,12.8
B,15.200000000000001
A,0.0
A,0.0
A,0.0
D,19.200000000000003
G,6.8999999999999995
H,6.6
I,9.9
I,30.299999999999997
C,14.0
C,16.0
C,18.0
C,21.0
C,22.0
C,23.0
B,16.8
B,18.400000000000002
B,20.8
A,24.3
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
D,28.8
G,10.5
G,9.9
G,9.6
H,9.299999999999999
H,28.0
I,14.0
C,11.0
C,11.0
C,13.0
C,13.0
B,9.600000000000001
A,0.0
A,0.0
D,9.600000000000001
D,10.4
G,2.6999999999999997
H,2.1
H,3.0
H,4.5
H,18.400000000000002
I,8.1
I,13.5
C,14.0
C,16.0
C,18.0
C,19.0
B,5.7
A,0.0
A,0.0
D,26.400000000000002
G,10.5
H,36.9
I,10.799999999999999
C,16.0
C,17.0
C,10.2
C,17.0
B,12.8
B,13.600000000000001
A,0.0
D,18.400000000000002
G,5.7
G,5.7
H,6.0
H,8.1
H,9.6
I,4.8
C,1.9000000000000001
C,24.0
B,19.200000000000003
A,0.0
A,0.0
A,0.0
A,0.0
D,59.2
G,24.9
H,1.5
I,1.7999999999999998
C,7.0
B,5.6000000000000005
A,0.0
D,13.600000000000001
G,4.5
G,4.5
G,5.1
G,5.1
G,5.3999999999999995
G,5.7
G,6.0
H,5.3999999999999995
H,5.3999999999999995
I,6.3
I,6.6
I,7.199999999999999
C,29.0
B,19.200000000000003
A,0.0
D,12.8
G,4.8
G,4.5
G,4.5
H,5.5
H,4.8
H,5.3999999999999995
H,2.0
H,7.199999999999999
H,7.8
H,8.4
H,9.299999999999999
H,10.799999999999999
I,13.5
C,61.0
B,48.800000000000004
A,0.0
D,16.0
G,5.3999999999999995
G,5.1
H,4.2
I,3.5999999999999996
C,21.0
B,12.8
A,0.0
A,0.0
A,0.0
A,0.0
D,22.400000000000002
G,9.0
H,5.6000000000000005
H,7.8
H,8.7
H,10.8
H,7.5
H,8.4
H,7.199999999999999
H,8.4
H,7.5
H,6.6
H,6.3
I,10.799999999999999
C,14.0
B,7.2
B,2.4
A,0.0
A,0.0
D,11.200000000000001
G,4.2
G,4.8
H,4.5
H,4.2
H,3.9
H,3.9
H,3.0
H,2.1
I,3.5999999999999996
C,14.0
B,11.200000000000001
A,0.0
D,14.4
G,5.3999999999999995
G,5.1
G,5.7
G,5.7
G,5.7
G,17.1
G,6.3
H,5.1
H,7.199999999999999
I,11.4
I,13.799999999999999
I,14.399999999999999
I,15.0
I,16.2
I,18.0
I,18.0
C,14.0
B,11.200000000000001
A,0.0
D,14.4
G,5.7
G,6.0
G,6.3
G,6.6
G,6.6
G,6.8999999999999995
H,6.6
I,9.299999999999999
C,14.4
C,14.4
C,15.3
C,15.3
B,14.4
A,0.0
D,20.0
G,8.1
H,10.799999999999999
H,8.7
H,7.5
I,4.5
I,5.1
C,0.0
C,18.0
C,22.5
B,20.8
A,0.0
A,0.0
A,0.0
D,48.800000000000004
G,18.3
H,3.9
I,4.2
C,15.3
B,13.600000000000001
A,0.0
D,31.200000000000003
G,4.5
G,4.5
G,4.8
G,4.8
G,4.8
G,5.1
G,5.3999999999999995
H,4.5
H,4.2
H,3.9
I,4.2
I,6.0
C,16.2
C,21.6
C,23.400000000000002
C,26.1
B,24.0
A,32.4
D,12.0
D,12.0
G,4.5
G,4.5
H,4.8
H,11.0
I,7.199999999999999
I,7.8
I,9.0
I,10.5
I,11.4
C,45.9
B,42.400000000000006
A,0.0
A,7.2
D,16.0
G,6.3
G,6.0
H,3.3
H,4.8
H,5.7
H,5.7
H,5.3999999999999995
H,6.6
H,7.199999999999999
H,7.8
H,13.0
I,9.6
C,49.5
B,11.200000000000001
A,0.0
A,0.0
D,14.4
D,18.400000000000002
G,7.5
G,9.0
G,16.0
G,10.5
H,15.3
I,5.3999999999999995
C,12.6
B,8.8
B,8.8
B,8.8
B,0.0
B,9.600000000000001
A,6.5
D,12.0
G,4.8
G,6.3
G,8.4
G,11.7
H,36.9
I,30.400000000000002
C,12.6
B,10.4
B,11.200000000000001
B,13.600000000000001
B,16.8
A,0.0
D,21.6
G,8.1
H,18.900000000000002
I,6.8999999999999995
C,12.6
C,13.5
C,16.2
C,16.2
C,16.2
C,17.1
C,16.2
C,17.1
C,18.0
C,17.1
C,16.2
C,16.2
C,16.2
C,16.2
C,8.5
C,11.899999999999999
C,15.3
C,14.4
C,14.4
C,13.5
C,13.5
C,13.5
C,14.4
B,12.8
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
A,0.0
D,20.8
G,5.7
H,2.6
H,14.4
H,18.900000000000002
H,22.5
H,14.8
H,41.4
