crossroad,veics
26,H
47,A
72,B
114,D
62,G
67,E
117,F
56,I
64,H
48,C
89,A
103,B
86,D
60,G
8,F
92,I
41,H
59,C
49,A
7,B
85,D
73,G
100,E
101,F
107,I
77,H
108,A
43,B
39,D
102,G
18,F
90,I
70,H
23,A
15,D
109,G
51,E
54,F
14,I
113,H
30,A
75,D
42,G
87,F
74,I
80,H
36,C
65,A
59,B
27,D
78,G
103,E
4,F
116,I
1,H
117,C
50,A
111,D
96,G
95,F
110,I
9,H
66,A
24,D
44,G
85,E
90,F
91,I
37,H
101,C
94,A
51,D
34,G
48,F
16,I
31,H
32,C
86,A
108,B
28,D
3,G
7,E
100,F
29,I
22,H
68,C
106,A
30,B
65,D
114,G
87,E
52,I
115,H
18,C
59,A
50,B
60,D
79,G
43,E
88,I
62,H
104,C
27,A
66,B
39,G
5,I
99,H
54,C
94,B
98,G
85,F
26,I
116,H
95,C
86,B
96,D
15,G
112,I
58,H
72,C
101,B
87,D
19,G
8,I
73,H
2,C
24,A
32,B
40,D
75,G
16,F
41,I
109,H
90,C
68,B
13,D
111,G
28,E
29,F
77,I
3,H
108,C
18,B
76,D
21,G
94,E
52,F
48,I
45,H
30,C
104,B
79,D
51,G
88,F
113,I
39,H
50,C
60,A
54,B
49,D
57,G
5,F
1,I
97,H
66,C
102,A
95,B
19,D
93,G
26,F
9,I
98,H
85,C
101,A
106,B
20,G
41,F
0,I
91,H
86,C
96,A
2,B
17,G
77,F
37,I
112,H
38,C
117,B
84,G
40,E
6,F
62,I
105,H
16,C
32,A
90,B
53,G
13,E
50,F
73,I
83,H
29,C
79,A
24,B
89,G
76,E
113,F
109,I
75,H
27,C
68,A
85,B
101,D
55,G
49,E
28,F
3,I
119,H
52,C
18,A
60,B
12,G
97,E
86,F
45,I
33,H
88,C
104,A
102,B
44,D
56,G
1,F
39,I
25,H
5,C
54,A
38,B
20,D
63,G
105,E
9,F
4,I
111,H
26,C
95,A
96,B
92,G
117,E
37,F
98,I
69,H
41,C
2,A
29,B
84,D
64,G
6,E
40,F
100,I
21,H
106,C
90,A
79,B
32,D
70,G
83,E
13,F
50,I
57,H
77,C
85,A
97,B
68,D
80,G
119,E
62,F
75,I
93,H
113,C
19,A
55,D
65,G
33,E
73,F
86,I
17,H
24,C
38,A
26,B
18,D
14,G
25,E
27,F
36,I
11,H
1,C
34,A
105,B
12,D
99,G
69,E
109,F
111,I
8,H
60,C
83,B
104,D
116,G
79,E
42,F
21,I
61,H
74,C
20,A
19,B
56,D
87,G
44,E
3,F
57,I
0,H
9,C
29,A
119,B
54,D
23,G
78,F
93,I
4,H
37,C
84,A
34,B
63,D
101,G
11,E
45,F
27,I
81,H
13,C
55,A
33,B
6,D
32,G
10,F
72,I
67,H
102,C
26,A
25,B
2,D
68,G
42,E
46,F
17,I
100,H
96,C
83,A
69,B
92,D
91,G
61,E
82,F
103,H
62,C
31,B
90,D
59,G
78,E
39,F
36,H
97,C
22,A
74,B
38,D
112,G
118,F
108,I
7,H
19,C
12,A
20,B
64,D
8,G
98,F
81,I
53,H
73,C
119,A
11,B
42,D
0,G
10,E
75,F
30,I
43,H
35,C
56,A
13,B
14,D
18,G
46,E
114,F
66,I
89,H
34,C
58,A
55,B
78,D
104,G
31,E
111,F
28,I
23,H
109,C
63,A
22,B
85,D
115,G
82,E
21,F
32,H
71,C
70,A
61,B
29,D
48,G
118,E
57,F
27,H
110,C
92,A
62,B
99,D
54,G
106,F
40,I
72,H
25,C
16,A
10,D
6,G
114,E
35,F
53,I
108,H
3,C
74,A
56,B
91,D
2,G
64,E
15,F
89,I
94,H
20,C
11,A
58,B
46,D
4,G
22,E
34,F
23,I
68,H
45,C
13,A
110,B
82,D
90,G
85,E
71,F
30,H
107,C
52,A
9,B
80,D
38,G
93,F
106,I
66,H
55,C
88,A
70,B
118,D
42,G
76,F
35,I
47,H
39,C
5,A
115,D
100,G
15,E
17,F
65,I
28,H
61,C
14,A
92,B
116,D
36,G
58,E
81,F
32,I
59,H
98,C
41,A
114,D
50,G
49,F
34,I
117,H
75,C
62,A
16,D
86,G
20,F
71,I
40,H
111,C
77,A
74,D
7,G
47,E
44,F
68,I
79,H
56,C
99,A
14,B
52,D
27,G
9,E
53,F
24,I
104,H
21,C
113,A
98,B
15,D
72,G
80,E
107,F
60,I
31,H
57,C
110,A
48,D
108,G
51,F
101,I
106,H
93,C
91,A
88,D
78,G
64,F
59,I
22,H
70,C
1,A
47,B
100,D
95,G
116,E
89,F
102,I
34,H
17,C
37,A
112,D
30,G
87,F
18,I
58,H
92,C
115,A
21,B
5,D
29,G
85,F
20,I
2,H
81,C
73,A
91,B
50,D
114,G
51,E
23,F
96,I
83,H
49,C
109,A
57,B
41,D
16,G
56,F
117,I
9,H
84,C
98,A
45,B
77,D
66,G
65,F
44,I
24,H
12,C
47,A
93,B
8,D
74,G
87,E
80,F
54,I
119,H
53,C
48,A
115,B
113,D
52,G
101,F
19,I
60,H
14,C
0,A
17,B
110,D
15,G
100,E
70,F
104,I
38,H
89,C
3,A
49,B
1,D
28,G
83,E
59,F
107,I
102,H
85,C
39,A
37,D
88,G
112,E
18,F
2,I
95,H
91,C
21,A
51,D
5,G
45,E
117,F
55,I
96,H
23,C
50,A
53,B
73,D
40,G
119,E
92,F
9,I
16,H
63,C
57,A
87,D
41,G
115,E
84,F
56,I
44,H
65,C
75,A
83,B
109,D
106,G
8,E
12,F
80,I
11,H
101,C
93,A
89,B
86,D
77,G
116,F
38,I
19,H
99,C
111,A
0,B
3,D
34,G
14,F
76,I
74,H
59,C
17,A
85,B
39,D
113,G
100,F
70,I
45,H
18,C
49,A
119,B
7,D
110,G
54,F
90,I
52,H
117,C
53,A
23,B
75,D
24,G
11,E
63,F
95,I
88,H
83,A
65,B
4,D
1,G
112,F
92,I
115,H
86,A
101,B
111,D
37,G
9,F
84,I
55,H
32,C
36,A
81,B
27,D
51,G
99,F
12,I
97,H
89,A
67,B
13,D
73,G
6,F
116,I
80,H
54,C
85,A
59,B
28,D
87,G
90,F
14,I
5,H
0,C
94,A
50,B
109,G
4,E
8,F
16,I
76,H
68,C
119,A
11,B
24,D
3,G
42,F
64,I
25,H
9,C
23,A
103,B
39,G
95,F
63,I
105,H
7,A
18,B
60,G
6,E
74,I
41,H
65,A
86,B
102,G
81,E
45,I
33,H
90,C
72,A
32,B
96,G
97,E
4,F
52,I
70,H
50,C
101,A
36,B
43,G
13,E
78,F
99,I
61,H
108,A
54,B
44,G
67,E
8,I
77,H
95,C
30,A
94,B
6,D
79,G
25,E
16,F
88,I
69,H
59,A
68,B
40,D
19,G
42,E
5,I
116,H
86,C
11,A
90,B
65,D
55,G
105,E
50,F
29,I
64,H
48,C
66,A
7,B
49,D
80,G
103,E
45,F
91,I
113,H
27,A
117,B
101,D
26,G
33,E
13,F
41,I
81,H
104,C
22,A
72,B
60,D
62,G
78,E
114,F
100,I
110,H
2,C
18,A
97,B
42,D
98,G
61,E
15,F
77,I
63,H
35,C
106,A
108,B
96,D
21,G
94,E
52,F
67,H
71,C
34,A
25,B
85,D
57,G
28,E
88,F
50,I
99,H
38,C
32,A
31,B
43,D
93,G
69,E
86,F
112,I
103,H
16,C
54,A
30,B
79,D
75,G
7,E
5,F
113,I
1,H
45,C
68,A
95,B
78,D
17,G
40,E
48,F
81,I
37,H
36,C
58,A
105,B
18,D
111,G
114,E
35,F
4,I
73,H
13,C
24,A
66,B
19,D
6,G
117,E
29,F
110,I
109,H
72,C
90,A
33,B
55,D
76,G
49,E
71,F
86,I
3,H
97,C
60,A
22,B
70,G
15,E
41,F
1,I
39,H
108,C
96,A
104,B
32,D
20,G
31,E
28,F
26,H
25,C
102,A
61,B
114,D
116,G
85,E
77,F
37,I
47,H
52,C
43,A
2,B
54,D
115,G
113,F
73,I
62,H
30,C
95,A
69,B
68,D
56,G
10,F
48,I
98,H
88,C
79,A
106,B
15,D
53,G
22,E
46,F
35,I
94,H
5,C
19,A
34,B
90,D
92,G
82,F
109,I
7,H
29,C
55,A
58,B
44,D
65,G
47,E
40,F
71,I
83,H
27,C
24,B
101,G
81,F
3,I
117,H
66,C
60,B
20,D
42,G
118,F
39,I
21,H
41,C
104,A
96,B
80,D
78,G
1,F
26,I
31,H
77,C
2,A
38,B
115,D
18,G
49,F
62,I
57,H
61,C
102,B
56,D
32,G
10,E
51,F
0,I
8,H
107,C
13,B
114,G
46,E
37,F
98,I
93,H
113,C
9,B
92,D
54,G
82,E
27,F
117,I
119,H
81,C
47,B
84,G
118,E
73,F
21,I
22,H
106,C
43,B
68,G
58,E
109,F
91,H
74,C
45,B
104,D
12,G
44,E
107,F
57,I
100,H
1,C
38,A
79,B
2,D
89,G
83,E
3,F
112,H
34,C
20,A
29,B
14,G
51,E
39,F
27,I
75,H
49,C
13,A
19,B
10,D
23,G
9,E
26,F
93,I
4,H
24,C
47,A
55,B
46,D
50,G
119,E
62,F
58,H
37,C
115,A
82,D
59,G
80,E
106,F
107,I
17,H
60,C
56,A
83,B
76,D
86,G
43,E
98,F
28,I
0,H
73,C
16,A
74,B
118,D
15,G
45,E
85,F
36,I
111,H
96,C
92,A
49,B
84,D
90,G
79,E
117,F
75,I
9,H
109,C
70,A
20,B
51,D
64,G
44,F
72,I
53,H
3,C
29,A
119,B
12,D
104,G
87,F
106,I
27,H
102,C
115,B
38,D
63,G
21,F
108,I
43,H
39,C
83,A
14,D
99,G
57,F
30,I
32,H
110,C
56,B
116,D
2,G
6,F
40,I
45,H
26,C
81,B
16,D
8,G
76,E
80,F
65,I
28,H
19,C
52,A
92,B
29,D
91,G
115,E
93,F
101,I
68,H
62,C
74,A
70,B
50,D
51,G
87,E
34,F
66,I
36,H
55,C
88,A
67,B
86,D
100,G
75,F
17,I
79,H
98,C
5,A
110,B
64,D
112,G
6,E
18,I
72,H
85,C
49,A
103,B
13,D
7,G
111,I
89,H
117,C
41,A
26,B
63,D
38,G
81,E
65,F
9,I
106,H
20,C
84,A
62,B
87,D
4,G
116,E
101,F
44,I
108,H
21,C
77,A
98,B
52,D
0,G
67,E
76,F
80,I
30,H
56,C
12,A
99,D
48,G
17,F
53,I
115,H
92,C
119,A
85,B
74,D
27,G
103,E
18,F
32,I
11,H
57,C
113,A
88,D
16,G
111,F
45,I
97,H
93,C
110,A
5,D
28,G
64,E
68,I
23,H
70,C
26,A
21,B
6,D
36,G
13,E
20,F
54,I
81,H
75,C
14,A
91,D
72,G
42,F
34,I
40,H
65,C
1,A
100,D
29,G
9,F
90,I
66,H
101,C
37,A
57,B
41,D
43,G
78,F
89,I
67,H
17,C
94,A
93,B
77,D
87,G
56,F
24,I
44,H
18,C
73,A
31,B
113,D
106,G
11,E
53,F
23,I
25,H
111,C
62,A
14,B
110,D
52,G
42,E
116,F
81,I
59,H
50,A
65,B
7,D
79,G
97,E
45,F
60,I
61,H
22,A
94,B
8,D
74,G
78,E
114,F
96,I
103,H
58,A
101,B
48,D
88,G
54,F
102,I
105,H
98,A
17,B
1,D
5,G
31,E
64,F
19,I
80,H
9,C
109,A
117,B
27,D
108,G
25,E
90,F
20,I
33,H
14,C
86,A
50,B
42,D
6,G
100,E
92,F
59,I
104,H
53,C
85,A
11,B
49,D
41,G
61,E
89,F
56,I
34,H
45,C
3,A
22,B
78,D
77,G
114,E
15,F
116,I
2,H
54,C
21,A
97,B
28,D
30,G
94,E
23,F
55,I
24,H
57,A
58,B
37,D
113,G
105,E
81,F
47,H
90,C
93,A
25,B
112,D
40,G
8,E
10,F
76,I
60,H
50,C
65,A
18,B
73,D
110,G
33,E
70,F
69,H
101,A
61,B
109,D
66,G
117,E
13,F
38,H
89,C
63,A
53,B
114,D
44,G
15,E
100,F
104,I
31,H
23,C
39,A
86,B
43,D
1,G
22,E
51,F
92,I
96,H
97,C
17,A
105,B
3,D
80,G
49,E
14,F
2,I
16,H
84,C
99,A
54,B
4,D
42,G
10,E
59,F
70,I
102,H
25,C
11,A
33,B
65,D
34,G
47,E
46,F
38,I
19,H
12,C
75,A
90,B
101,D
78,G
58,E
82,F
29,I
94,H
35,C
18,A
89,B
15,D
37,G
28,E
8,F
116,H
61,C
91,A
23,B
79,D
95,G
69,E
50,F
14,I
117,H
81,C
53,A
39,D
24,G
51,E
118,F
55,H
71,C
0,A
47,B
10,D
73,G
46,E
49,F
52,H
13,C
36,A
75,D
60,G
112,E
84,F
16,I
22,H
59,C
54,A
91,B
85,D
109,G
82,E
29,F
8,I
74,H
107,C
72,A
9,B
18,D
115,G
4,E
12,F
64,I
88,H
32,C
90,A
45,B
51,D
114,G
118,E
35,F
50,I
5,H
86,C
111,A
69,B
46,D
3,G
71,F
117,I
83,H
68,C
89,A
13,B
54,D
65,G
28,F
41,H
63,C
7,A
0,B
82,D
26,G
87,F
77,H
49,C
23,A
59,B
24,D
101,G
85,E
107,F
52,I
58,H
91,C
48,A
36,B
90,D
15,G
86,F
84,I
113,H
99,C
47,A
72,B
118,D
62,G
83,E
112,F
74,I
110,H
29,C
106,A
32,B
60,D
39,G
9,E
16,F
12,I
1,H
108,A
7,B
40,D
98,G
87,E
4,F
35,I
37,H
13,A
68,B
111,D
21,G
45,E
117,F
71,I
76,H
27,A
49,B
44,D
57,G
63,F
107,I
95,H
30,A
81,B
115,D
75,G
85,F
88,I
70,H
0,C
59,A
83,B
80,D
18,G
99,F
100,I
73,H
66,A
29,B
87,D
51,G
7,E
52,F
86,I
109,H
36,C
43,A
106,B
54,G
5,I
8,H
72,C
79,A
67,B
90,G
63,I
3,H
16,C
24,A
108,B
20,G
40,E
41,I
26,H
104,C
32,A
103,B
93,G
81,E
99,I
62,H
117,C
68,A
30,B
56,G
44,E
6,F
77,I
9,H
2,C
49,A
66,B
92,G
88,F
113,I
45,H
106,C
83,A
43,B
96,G
67,E
5,F
110,I
64,H
85,C
60,A
79,B
102,G
80,E
1,I
100,H
38,C
29,A
24,B
111,G
103,E
41,F
37,I
39,H
52,C
34,A
17,G
6,E
42,F
28,I
63,H
115,A
31,B
32,D
53,G
43,E
106,F
95,I
7,H
108,C
94,A
104,B
20,D
89,G
77,F
73,I
81,H
30,C
56,D
19,G
79,E
40,F
109,I
67,H
66,C
2,B
68,D
116,G
113,F
91,I
98,H
88,C
60,B
6,D
55,G
42,E
44,F
112,I
103,H
5,C
34,B
92,D
76,G
31,E
78,F
3,I
21,H
41,C
85,B
29,D
70,G
1,F
65,I
119,H
24,C
115,B
13,D
8,G
37,F
26,I
99,H
38,B
96,D
64,G
95,F
106,I
97,H
48,C
22,A
94,B
42,D
100,G
114,F
62,I
25,H
77,C
104,A
19,D
87,G
78,E
73,F
9,I
61,H
113,C
20,A
49,D
32,G
119,E
80,F
101,I
28,H
27,C
2,A
117,B
55,D
14,G
115,E
109,F
18,I
43,H
60,C
56,A
22,B
68,G
13,E
10,F
45,I
91,H
1,C
85,A
6,G
94,E
3,F
54,I
57,H
34,C
58,A
78,D
50,G
97,E
65,F
4,I
112,H
74,C
92,A
119,B
64,D
84,G
25,E
48,F
39,I
79,H
37,C
96,A
20,B
104,D
12,G
114,E
26,F
81,I
31,H
95,C
38,A
100,D
63,G
61,E
62,F
0,I
75,H
73,C
19,A
2,D
99,G
117,E
9,F
44,I
11,H
110,C
102,A
56,B
14,D
29,G
10,E
101,F
36,I
105,H
109,C
55,A
58,B
50,D
28,G
49,E
15,F
80,I
47,H
3,C
16,A
97,B
114,D
42,G
22,E
18,F
98,I
106,H
65,C
119,A
92,B
38,D
86,G
46,F
72,I
115,H
26,C
74,B
84,D
78,G
64,E
45,F
48,I
33,H
62,C
96,B
12,D
104,G
15,E
51,F
90,I
94,H
20,C
14,A
25,B
116,D
7,G
11,E
82,F
40,I
4,H
9,C
50,A
19,B
10,D
2,G
105,E
13,F
21,I
93,H
101,C
52,A
95,B
63,D
114,G
58,E
54,F
108,I
0,H
56,C
110,B
76,D
91,G
46,E
49,F
30,I
117,H
97,C
70,A
102,B
99,D
43,G
47,E
39,F
57,I
44,H
18,C
55,B
28,D
112,G
100,E
27,F
66,I
111,H
92,C
61,B
15,D
106,G
51,E
81,F
75,I
69,H
45,C
88,A
65,B
8,D
38,G
33,E
34,F
22,H
96,C
5,A
11,B
86,D
79,G
116,E
118,F
93,I
36,H
13,C
74,A
26,B
16,D
4,G
82,E
98,F
117,I
80,H
25,C
41,A
14,B
46,D
23,G
90,F
24,I
58,H
19,C
77,A
105,B
7,D
0,G
76,E
20,F
111,I
72,H
54,C
113,A
62,B
91,D
15,G
69,E
64,F
27,I
17,H
102,C
95,A
47,B
52,D
115,G
28,E
100,F
34,I
53,H
49,C
110,A
33,B
51,D
44,G
118,E
21,F
83,H
55,C
1,A
9,B
88,D
59,G
8,E
56,F
60,I
89,H
39,C
65,A
67,B
5,D
36,G
57,F
40,H
61,C
37,A
101,B
43,D
16,G
116,F
29,I
108,H
35,C
11,A
103,B
74,D
80,G
75,F
17,I
32,H
71,C
84,A
69,B
82,D
72,G
83,E
87,F
20,I
30,H
81,C
26,A
50,B
41,D
9,E
76,F
53,I
66,H
107,C
73,A
18,B
77,D
52,G
67,E
93,F
89,I
24,H
98,C
12,A
13,B
79,D
51,G
92,F
27,H
90,C
62,A
45,B
113,D
88,G
103,E
117,F
56,I
68,H
14,C
47,A
83,B
110,D
40,G
87,E
35,F
104,H
21,C
63,A
54,B
118,D
5,G
111,F
116,I
119,H
50,C
99,A
49,B
85,D
108,G
71,F
32,I
2,H
57,C
101,A
70,B
1,D
74,G
28,F
38,H
75,C
109,A
98,B
112,D
30,G
6,F
9,H
93,C
18,A
90,B
87,D
66,G
45,E
107,F
67,H
117,C
13,A
65,D
41,G
119,E
14,F
92,I
23,H
111,C
83,A
21,B
115,D
77,G
29,F
35,I
34,H
106,A
31,B
37,D
24,G
85,E
42,F
68,I
59,H
70,C
86,A
57,B
73,D
113,G
78,F
71,I
103,H
54,A
93,B
101,D
110,G
6,E
50,F
104,I
16,H
49,A
119,B
4,D
48,G
114,F
64,I
60,H
7,A
81,B
109,D
1,G
112,E
8,F
96,I
52,H
98,A
106,B
44,D
87,G
42,E
17,F
2,I
88,H
29,C
91,A
86,B
18,D
27,G
31,E
70,F
107,I
5,H
94,A
80,D
65,G
78,E
15,F
38,I
74,H
90,A
6,D
37,G
114,E
85,F
19,I
45,H
21,A
7,B
24,D
34,G
4,E
53,F
102,I
116,H
57,A
91,B
54,D
73,G
81,E
89,F
55,I
41,H
106,C
3,A
94,B
48,D
95,G
100,I
97,H
17,C
93,A
29,B
42,D
101,G
15,E
112,F
14,I
64,H
86,C
0,A
78,D
26,G
44,E
9,I
31,H
43,A
114,D
109,G
4,F
23,I
77,H
85,C
36,A
117,B
40,D
18,G
80,E
106,F
50,I
96,H
84,C
72,A
90,D
6,G
7,E
59,I
113,H
53,C
22,A
17,B
27,D
60,G
97,E
86,F
8,I
81,H
12,C
79,A
15,D
54,G
94,E
16,I
110,H
63,C
119,A
13,D
42,G
51,F
76,I
19,H
91,C
115,A
0,B
49,D
116,G
9,F
52,I
1,H
99,C
39,A
85,B
3,D
78,G
117,E
44,F
88,I
25,H
89,C
24,A
43,B
20,G
23,F
5,I
37,H
58,A
36,B
114,G
40,E
10,F
74,I
102,H
108,A
72,B
64,G
51,E
84,F
45,I
7,H
32,C
29,A
22,B
60,D
62,G
13,E
12,F
41,I
73,H
48,A
97,B
39,D
90,G
49,E
46,F
77,I
55,H
30,A
53,B
56,G
25,E
59,F
70,I
100,H
9,C
17,A
79,B
15,G
43,E
80,F
113,I
94,H
0,C
27,A
89,B
51,D
96,G
10,E
16,F
81,I
95,H
23,C
85,A
115,B
20,D
92,G
22,E
52,F
110,I
26,H
68,C
66,A
24,B
29,D
98,G
46,E
88,F
1,I
109,H
36,C
75,A
58,B
64,D
3,G
82,F
37,I
8,H
104,C
34,A
108,B
21,G
79,E
5,F
28,I
61,H
72,C
53,A
25,B
14,G
40,F
112,I
117,H
2,C
60,A
32,B
10,D
57,G
115,E
45,F
4,I
11,H
97,C
89,A
30,B
56,D
19,G
41,F
73,I
62,H
59,C
111,A
66,B
46,D
39,G
58,E
77,F
95,I
47,H
38,C
23,B
96,D
102,G
82,E
13,F
65,I
105,H
16,C
20,A
67,B
92,D
51,G
61,E
113,F
101,I
43,H
52,C
68,B
75,D
50,G
11,E
87,F
26,I
98,H
24,C
34,B
14,D
55,G
64,E
81,F
18,I
33,H
88,C
104,B
116,D
29,G
47,E
118,F
109,I
22,H
108,C
2,B
82,D
7,G
1,F
117,I
76,H
25,C
32,A
9,B
111,D
100,G
67,E
37,F
91,I
83,H
5,C
23,A
61,B
19,D
75,G
105,E
73,F
62,I
3,H
45,C
56,A
11,B
50,D
93,G
87,E
95,F
54,I
69,H
30,C
96,A
60,B
85,D
8,G
118,E
65,F
98,I
70,H
41,C
92,A
59,B
55,D
33,E
101,F
106,I
79,H
77,C
14,A
103,B
7,D
111,G
83,E
26,F
86,I
21,H
13,C
68,A
47,B
17,G
9,E
18,F
44,I
57,H
113,C
19,A
105,B
87,D
43,G
116,E
109,F
90,I
39,H
81,C
104,A
20,B
118,D
76,G
69,E
117,F
3,I
75,H
66,C
2,A
56,B
32,D
70,G
85,E
62,F
84,I
93,H
1,C
11,A
33,B
100,D
103,E
63,F
12,I
111,H
34,C
59,A
96,B
54,F
80,I
115,H
37,C
50,A
92,B
43,D
87,G
98,F
21,I
58,H
48,C
47,A
38,B
68,D
53,G
90,F
0,I
67,H
73,C
55,A
83,B
89,G
49,F
57,I
28,H
27,C
102,A
14,B
104,D
6,F
39,I
112,H
35,C
94,A
31,B
2,D
23,G
42,F
75,I
9,H
95,C
7,A
19,B
8,D
32,G
78,F
40,I
4,H
61,C
43,A
69,B
79,G
100,E
64,F
93,I
103,H
65,C
38,A
50,B
99,F
36,I
17,H
60,C
83,A
55,B
3,F
111,I
53,H
20,C
102,B
68,G
31,E
114,F
29,I
91,H
56,C
13,B
28,G
8,E
34,F
63,I
119,H
101,C
94,B
79,D
104,G
6,E
116,F
9,I
106,H
96,C
16,A
45,B
38,D
86,G
42,E
21,F
72,I
89,H
92,C
52,A
7,B
112,G
78,E
48,F
17,I
44,H
26,C
95,B
2,G
114,E
57,F
24,I
80,H
14,C
88,A
43,B
59,G
119,E
39,F
108,I
0,H
18,C
5,A
81,B
4,G
94,E
75,F
99,I
23,H
19,C
13,A
65,B
76,D
38,G
93,F
53,I
31,H
50,C
79,A
101,B
28,D
115,G
45,E
111,F
30,I
32,H
55,C
41,A
26,B
6,D
91,G
7,E
29,F
34,I
40,H
109,C
77,A
119,B
42,D
106,G
43,E
27,F
116,I
68,H
117,C
70,A
18,B
16,D
35,F
89,I
36,H
62,C
22,A
79,B
86,D
44,G
81,E
15,F
66,I
104,H
102,C
95,A
52,D
80,G
9,F
23,I
63,H
54,C
113,A
88,D
0,G
17,F
48,I
94,H
71,C
65,A
70,B
78,D
84,G
76,E
20,F
27,I
72,H
98,C
101,A
22,B
115,D
28,E
51,F
32,I
24,H
90,C
1,A
62,B
5,D
6,G
79,E
53,F
35,I
45,H
49,C
26,A
54,B
41,D
40,G
15,E
89,F
64,I
108,H
3,C
119,A
114,D
42,G
56,F
68,I
97,H
21,C
86,A
98,B
77,D
36,G
87,F
104,I
99,H
57,C
37,A
90,B
113,D
16,G
22,E
23,F
7,H
70,C
58,A
91,D
12,G
51,E
85,F
25,H
39,C
18,A
49,B
65,D
52,G
100,F
20,I
11,H
75,C
115,A
86,B
15,D
88,G
10,F
45,I
30,H
93,C
62,A
21,B
112,D
63,G
87,E
46,F
60,I
34,H
111,C
73,A
58,B
84,D
78,G
97,E
8,F
47,H
29,C
54,A
57,B
101,D
72,G
92,F
56,I
2,H
9,C
91,A
115,B
4,D
5,G
25,E
82,F
116,H
17,C
106,A
117,B
51,D
24,G
14,F
96,I
43,H
53,C
98,A
93,B
1,D
41,G
76,F
19,I
59,H
89,C
90,A
12,D
114,G
11,E
50,F
55,I
66,H
23,C
49,A
67,B
37,D
108,G
58,E
118,F
8,I
83,H
86,C
109,A
91,B
18,D
77,G
10,E
28,F
2,I
38,H
74,C
21,A
97,B
13,D
113,G
46,E
45,F
102,I
16,H
85,C
57,A
29,B
73,D
99,G
47,E
71,F
92,I
81,H
110,C
84,A
103,B
63,D
95,G
115,E
70,F
14,I
27,H
107,C
93,A
17,B
54,D
65,G
82,E
86,F
59,I
64,H
25,B
87,D
15,G
112,E
50,I
79,H
91,C
11,B
44,D
101,G
117,E
38,I
60,H
12,A
53,B
24,D
30,G
118,E
71,I
22,H
45,C
3,A
89,B
10,D
51,G
67,E
107,F
70,I
61,H
97,C
39,A
23,B
90,D
1,G
4,E
59,F
16,I
105,H
75,A
47,B
46,D
7,G
83,E
86,I
58,H
63,A
106,B
80,D
37,G
103,E
100,I
96,H
25,C
29,A
74,B
82,D
48,G
13,E
81,I
115,H
32,C
0,A
9,B
109,D
18,G
112,F
107,I
52,H
17,A
85,B
99,D
26,G
44,E
33,H
59,C
11,A
83,B
118,D
73,G
61,E
88,H
68,C
36,A
110,B
3,D
62,G
105,E
5,H
106,C
53,A
31,B
40,D
34,G
4,F
41,H
104,C
94,A
7,D
54,G
16,F
76,I
117,H
89,A
39,D
116,G
80,E
13,F
77,H
23,A
32,B
49,D
87,G
33,E
81,F
113,H
2,C
47,A
61,B
48,D
66,G
9,E
106,F
28,I
69,H
24,A
0,B
75,D
90,G
31,E
44,F
52,I
95,H
74,A
59,B
29,D
109,G
88,I
67,H
99,A
45,B
98,G
5,I
19,H
85,A
68,B
21,G
40,E
41,I
1,H
38,C
83,A
105,B
3,G
49,E
117,I
55,H
16,C
111,A
36,B
57,G
69,E
80,F
77,I
103,H
13,C
72,A
33,B
39,G
65,I
37,H
61,C
110,A
94,B
43,G
6,F
106,I
26,H
81,C
7,A
104,B
74,D
20,G
45,E
42,F
113,I
9,H
0,C
108,A
2,B
111,D
56,G
52,F
101,I
73,H
84,C
32,A
24,B
79,G
88,F
95,I
62,H
59,A
69,B
110,D
92,G
40,F
44,I
109,H
48,A
38,B
43,D
14,G
94,E
5,F
91,I
8,H
12,C
68,A
72,B
50,G
6,E
78,F
1,I
98,H
36,C
30,A
13,B
115,G
42,E
41,F
37,I
102,H
63,C
34,A
7,B
75,G
117,F
26,I
70,H
108,B
20,D
29,G
77,F
9,I
21,H
104,A
56,D
74,G
65,F
112,I
100,H
99,C
2,A
30,B
79,D
111,G
78,E
114,F
18,I
31,H
52,C
22,A
6,D
93,G
113,F
73,I
45,H
35,C
38,A
34,B
92,D
17,G
7,E
84,F
80,I
76,H
88,C
43,A
32,D
53,G
101,F
62,I
94,H
24,C
66,A
14,D
27,G
12,F
109,I
28,H
5,C
13,A
22,B
68,D
89,G
95,F
4,I
106,H
72,C
58,A
43,B
104,D
64,G
114,E
63,F
98,I
3,H
41,C
20,A
81,B
42,D
110,G
1,F
54,I
57,H
108,C
56,A
2,D
60,G
37,F
21,I
44,H
117,C
79,A
66,B
116,D
96,G
15,F
45,I
39,H
77,C
58,B
50,D
19,G
22,E
26,F
84,I
75,H
30,C
92,A
78,D
55,G
43,E
9,F
90,I
74,H
65,C
14,A
115,D
6,G
18,F
12,I
111,H
113,C
20,B
38,D
32,G
51,F
3,I
91,H
101,C
114,D
8,G
81,E
73,F
63,I
112,H
34,C
56,B
27,D
68,G
58,E
99,F
40,I
7,H
95,C
16,A
79,B
85,D
102,G
15,E
62,F
57,I
22,H
66,C
50,A
92,B
64,D
104,G
116,E
109,F
39,I
119,H
1,C
115,A
14,B
60,D
42,G
51,E
35,F
75,I
80,H
37,C
65,B
96,D
70,G
98,F
0,I
93,H
67,B
19,D
2,G
54,F
74,I
43,H
26,C
27,A
50,B
15,D
78,G
79,E
21,F
111,I
81,H
9,C
101,B
55,D
100,G
119,E
87,F
99,I
