crossroad,amount
A,11.4
D,12.6
G,16.099999999999998
G,17.5
H,15.6
I,7.4
C,7.8
C,8.4
B,8.399999999999999
B,9.799999999999999
A,7.199999999999999
D,7.8
G,5.6
G,5.6
G,0.6000000000000001
G,4.199999999999999
G,4.199999999999999
H,2.4
H,5.3999999999999995
I,1.8
I,7.5
I,13.200000000000001
C,8.4
B,10.5
B,13.299999999999999
A,12.0
D,13.2
D,13.2
G,15.399999999999999
G,15.399999999999999
G,2.3000000000000003
G,16.799999999999997
H,12.6
I,5.4
C,3.0
C,3.5999999999999996
C,3.5999999999999996
C,7.0
C,4.2
C,4.8
B,6.3
B,10.5
B,10.5
B,15.399999999999999
B,18.2
A,16.8
D,18.0
D,27.599999999999998
G,36.4
H,20.4
I,1.5
I,2.8000000000000003
C,10.2
B,12.6
B,15.399999999999999
B,19.599999999999998
A,18.599999999999998
D,19.8
D,24.0
D,25.8
G,37.8
H,6.6
H,7.8
I,8.8
C,7.199999999999999
C,10.2
C,11.4
C,12.6
C,13.799999999999999
B,18.2
A,18.0
D,24.0
D,33.6
D,42.0
G,10.5
H,7.199999999999999
H,7.199999999999999
H,7.199999999999999
I,2.6
C,5.3999999999999995
C,5.3999999999999995
C,6.0
C,7.0
C,4.8
C,7.8
C,8.399999999999999
C,7.199999999999999
C,7.8
C,10.2
C,0.0
C,15.6
B,18.9
A,19.2
D,9.6
G,11.2
H,9.0
I,3.4000000000000004
C,14.399999999999999
B,23.099999999999998
A,9.6
D,10.799999999999999
G,13.299999999999999
H,11.4
H,10.799999999999999
H,12.6
H,13.799999999999999
H,16.8
H,19.2
I,26.599999999999998
I,9.200000000000001
I,11.200000000000001
C,60.599999999999994
B,7.0
B,7.0
A,6.6
D,3.6
D,6.6
D,7.199999999999999
G,9.1
G,10.5
G,12.6
H,4.2
H,5.3999999999999995
I,1.8
C,8.4
B,10.5
B,16.099999999999998
A,14.399999999999999
D,16.2
G,19.599999999999998
G,18.2
H,16.8
H,16.8
H,0.0
H,18.0
I,8.4
I,11.200000000000001
I,12.4
I,13.0
I,19.6
C,8.4
C,9.6
B,11.899999999999999
B,23.099999999999998
A,21.0
D,23.4
D,27.0
G,21.0
H,13.2
I,4.800000000000001
I,8.0
C,7.8
C,7.199999999999999
C,12.0
C,7.199999999999999
C,7.199999999999999
C,8.4
B,9.799999999999999
A,9.0
D,9.6
D,13.799999999999999
G,13.299999999999999
G,13.299999999999999
H,9.6
I,3.8000000000000003
C,9.6
C,11.4
C,13.2
B,15.399999999999999
A,14.399999999999999
D,8.1
D,22.2
G,26.599999999999998
H,30.0
I,3.0
I,3.0
I,3.0
I,3.2
I,3.2
I,0.0
I,3.4000000000000004
I,3.6
I,3.8000000000000003
I,4.2
C,14.399999999999999
B,17.5
A,16.2
D,16.8
G,0.0
G,21.7
G,24.5
H,6.0
H,5.3999999999999995
I,1.6
I,0.9
I,1.8
I,2.0
I,2.4000000000000004
I,9.0
I,3.6
C,13.2
C,18.0
C,19.2
C,21.0
C,23.4
C,25.8
B,33.599999999999994
A,44.800000000000004
D,34.199999999999996
G,9.1
G,9.1
H,7.8
H,4.8
H,10.799999999999999
I,3.6
I,3.8000000000000003
I,4.0
C,15.6
C,18.0
C,21.0
C,22.8
C,27.599999999999998
C,32.4
C,34.8
C,36.6
B,51.099999999999994
A,57.0
D,9.0
D,10.799999999999999
G,11.899999999999999
G,12.6
H,4.2
H,6.0
I,2.4000000000000004
C,9.6
C,7.2
C,12.6
C,16.8
B,27.299999999999997
B,28.7
A,9.6
A,9.0
A,9.0
D,8.4
G,9.799999999999999
G,13.299999999999999
H,10.2
I,3.0
C,16.8
C,18.0
C,12.6
C,13.799999999999999
C,10.2
C,8.4
C,4.2
C,0.6
C,2.4
C,2.4
C,2.4
C,0.6
C,0.6
C,0.8
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.0
C,0.8
C,2.4
C,1.7999999999999998
C,0.6
C,0.0
C,4.8
C,1.7999999999999998
C,7.199999999999999
C,4.2
C,3.5
C,0.6
C,0.6
C,0.6
C,0.0
C,4.8
C,1.2
C,1.2
C,1.2
C,2.4
C,0.0
C,0.0
C,0.0
C,0.0
C,1.2
C,3.0
C,7.8
B,9.1
B,1.5
B,12.6
A,9.6
A,10.799999999999999
D,12.0
G,13.299999999999999
H,9.0
I,4.2
I,9.0
C,8.4
C,10.799999999999999
C,11.4
C,12.6
C,13.2
C,13.2
C,13.2
C,14.399999999999999
C,12.5
C,20.8
C,10.8
C,16.8
B,18.9
A,16.2
D,2.7
D,18.0
D,21.0
G,13.200000000000001
H,18.0
I,7.6000000000000005
C,14.0
B,9.799999999999999
A,9.0
A,8.4
D,9.0
D,14.399999999999999
G,14.7
G,16.099999999999998
G,14.7
G,13.299999999999999
G,12.6
H,4.8
H,6.0
H,8.4
I,4.0
I,6.0
I,11.0
C,14.0
B,8.4
A,9.0
D,10.2
D,13.799999999999999
G,16.799999999999997
G,16.099999999999998
H,4.2
H,5.3999999999999995
I,2.6
C,16.0
B,11.2
B,13.299999999999999
A,12.0
D,13.799999999999999
D,16.8
G,23.799999999999997
H,22.2
I,3.0
C,3.5999999999999996
C,3.5999999999999996
C,4.2
C,5.3999999999999995
C,7.199999999999999
C,8.4
C,10.2
B,12.6
A,12.0
D,15.0
G,20.299999999999997
G,21.7
H,7.8
H,6.5
I,2.6
I,2.8000000000000003
I,3.2
I,3.8000000000000003
C,13.799999999999999
C,16.2
C,8.7
B,25.2
A,24.599999999999998
D,34.199999999999996
G,9.799999999999999
G,9.1
G,9.1
H,5.3999999999999995
I,1.6
I,1.8
C,7.199999999999999
B,8.399999999999999
A,6.6
D,0.0
D,11.4
D,11.4
D,12.0
G,15.399999999999999
H,13.2
I,4.4
I,10.8
I,6.6000000000000005
I,6.800000000000001
I,7.2
I,9.0
C,37.8
B,46.199999999999996
A,8.4
D,9.0
G,11.899999999999999
G,11.899999999999999
H,9.6
H,10.2
I,3.8000000000000003
I,4.6000000000000005
I,5.6000000000000005
I,0.0
I,9.0
I,9.4
I,10.4
I,12.0
C,65.39999999999999
B,7.0
B,7.699999999999999
A,6.0
D,6.6
D,10.2
G,8.399999999999999
G,9.799999999999999
H,9.600000000000001
H,18.0
H,30.0
I,14.200000000000001
C,8.4
C,9.0
C,9.6
C,10.799999999999999
C,11.4
B,10.5
B,11.2
B,12.6
A,11.4
D,12.6
G,16.099999999999998
G,21.0
H,11.4
H,12.0
H,13.799999999999999
H,16.2
I,7.2
I,9.600000000000001
I,12.0
C,8.4
C,10.2
C,9.5
B,14.0
A,13.2
D,14.399999999999999
D,16.8
G,17.5
H,10.799999999999999
H,0.0
H,17.4
H,24.599999999999998
H,37.8
I,15.200000000000001
C,8.4
B,10.5
B,10.5
B,11.2
A,10.2
A,12.6
D,13.799999999999999
D,18.599999999999998
G,24.5
H,14.399999999999999
I,5.2
C,9.6
B,11.2
B,13.299999999999999
B,15.399999999999999
A,4.4
A,16.8
D,19.2
G,27.299999999999997
H,14.399999999999999
I,3.2
I,3.4000000000000004
I,3.4000000000000004
I,3.8000000000000003
C,13.799999999999999
B,17.5
A,16.2
D,19.8
G,32.199999999999996
H,8.4
H,8.4
I,2.8000000000000003
C,10.2
B,13.299999999999999
B,18.9
A,15.6
A,21.0
D,30.0
G,7.699999999999999
G,7.699999999999999
H,1.7999999999999998
I,0.6000000000000001
C,2.4
C,5.3999999999999995
C,7.199999999999999
B,9.1
A,10.2
D,9.6
G,9.799999999999999
H,6.0
I,2.2
I,2.6
I,3.6
I,4.800000000000001
C,19.8
B,4.7
B,46.9
A,9.6
D,10.799999999999999
D,12.0
D,13.799999999999999
D,15.0
D,29.0
G,20.299999999999997
H,7.199999999999999
I,1.4000000000000001
C,5.2
C,0.0
C,24.599999999999998
B,11.2
A,10.2
D,11.4
G,10.5
H,4.8
H,6.6
I,3.2
C,8.4
B,10.5
B,0.0
B,17.5
A,15.6
D,17.4
G,23.099999999999998
H,14.399999999999999
H,13.2
I,6.2
C,8.4
C,10.2
C,11.4
B,14.0
A,12.6
D,14.399999999999999
G,18.9
G,18.9
H,14.399999999999999
I,6.6000000000000005
I,10.600000000000001
C,8.4
B,10.5
B,11.899999999999999
B,14.7
B,16.099999999999998
B,20.0
A,15.6
D,16.8
G,12.6
H,7.8
H,12.0
I,5.6000000000000005
C,9.6
C,12.6
C,14.399999999999999
B,18.2
A,16.8
D,19.2
G,27.299999999999997
G,28.7
G,32.199999999999996
G,32.9
G,32.199999999999996
G,31.499999999999996
G,30.799999999999997
H,18.599999999999998
I,3.0
C,10.2
C,18.0
C,19.0
B,10.5
B,15.399999999999999
B,18.2
B,22.4
A,35.0
D,16.8
G,25.9
G,35.699999999999996
H,7.8
H,8.4
H,9.6
H,10.799999999999999
H,10.799999999999999
I,3.8000000000000003
C,23.0
B,10.5
B,11.899999999999999
B,13.299999999999999
B,2.8000000000000003
B,25.9
A,25.2
D,35.4
G,11.2
G,10.5
G,10.5
H,2.6999999999999997
H,5.3999999999999995
I,5.0
I,3.2
C,21.0
B,13.299999999999999
B,14.7
B,14.7
B,18.2
A,20.4
A,25.2
D,8.4
D,9.0
D,9.0
D,8.4
G,9.799999999999999
H,8.4
H,10.799999999999999
H,12.6
I,4.2
I,4.6000000000000005
I,21.6
C,26.0
C,32.0
B,21.0
A,1.6
A,10.799999999999999
D,11.4
G,13.299999999999999
H,10.2
I,3.6
I,4.4
C,31.200000000000003
B,9.1
A,7.8
D,8.4
G,11.2
H,9.6
H,8.0
H,12.0
I,5.800000000000001
C,14.0
B,9.799999999999999
B,13.299999999999999
A,16.0
D,18.900000000000002
D,14.399999999999999
G,9.1
H,4.2
I,1.8
I,3.0
C,14.0
C,19.0
B,12.6
B,14.0
B,16.099999999999998
A,14.399999999999999
A,15.6
D,17.4
D,20.4
G,27.299999999999997
H,20.4
H,19.8
I,22.0
C,8.0
B,4.8999999999999995
A,4.2
D,2.4
D,6.0
G,9.0
G,5.6
G,5.6
G,1.7999999999999998
G,5.6
G,5.6
G,5.6
G,4.8999999999999995
G,5.6
H,2.4
H,6.6
H,7.199999999999999
H,10.799999999999999
I,5.0
C,16.0
B,9.1
B,11.2
A,9.6
D,1.9000000000000001
D,16.8
G,20.299999999999997
H,9.0
I,11.700000000000001
C,14.0
B,9.1
B,12.6
A,5.7
D,15.6
G,0.0
G,25.9
G,36.4
H,7.8
I,3.5999999999999996
I,2.8000000000000003
C,14.0
B,3.5
A,3.0
D,4.8
D,25.2
G,16.0
H,7.8
H,7.8
H,7.8
H,1.4000000000000001
H,9.0
H,9.0
H,10.2
H,12.0
I,4.2
I,4.4
I,5.0
C,32.0
B,23.099999999999998
A,25.2
D,9.6
D,13.799999999999999
G,16.099999999999998
G,15.399999999999999
G,14.7
G,16.799999999999997
G,16.099999999999998
G,15.399999999999999
H,10.2
I,3.8000000000000003
C,1.2
C,5.0
C,6.0
C,9.0
C,12.0
B,9.1
A,9.6
D,10.799999999999999
D,2.9000000000000004
D,19.2
G,24.5
H,19.8
I,8.0
C,46.0
B,11.2
A,0.0
A,12.0
D,12.0
D,13.2
G,11.899999999999999
H,6.6
I,3.0
C,12.0
C,14.0
C,16.0
C,17.0
C,18.0
B,13.299999999999999
A,10.799999999999999
A,12.6
A,14.399999999999999
D,15.0
G,14.7
H,4.2
H,4.8
H,3.0
H,2.4
I,1.0
I,39.6
I,12.0
I,0.0
I,16.400000000000002
C,14.0
C,18.0
C,17.0
C,19.0
C,20.0
B,12.6
B,18.2
A,13.0
A,16.2
A,16.8
D,18.0
G,22.4
H,13.799999999999999
I,13.0
C,8.0
B,5.6
A,5.3999999999999995
A,5.3999999999999995
D,3.5999999999999996
G,4.199999999999999
H,2.4
H,6.6
H,8.4
I,3.8000000000000003
I,8.4
I,11.0
I,13.8
C,16.0
C,18.0
C,20.0
B,11.899999999999999
A,10.799999999999999
D,11.4
D,11.4
G,2.8
H,3.5999999999999996
I,3.2
I,3.2
C,19.0
B,13.299999999999999
A,8.4
A,15.0
D,16.8
G,25.2
H,7.8
I,2.4000000000000004
C,14.0
B,9.799999999999999
A,9.0
A,10.799999999999999
A,9.6
D,13.799999999999999
D,39.0
G,9.799999999999999
H,6.6
I,2.2
I,3.0
I,3.6
I,5.0
I,6.0
C,38.0
B,27.299999999999997
A,30.0
D,9.6
G,10.5
G,10.5
G,11.2
G,11.2
H,6.0
H,0.0
H,7.199999999999999
H,7.199999999999999
I,2.6
C,11.4
B,18.2
A,9.6
D,14.4
G,12.6
H,9.0
I,2.8000000000000003
C,26.0
B,11.2
B,11.899999999999999
A,10.799999999999999
D,12.0
G,14.7
H,12.6
H,17.4
H,18.0
I,0.0
I,12.4
I,11.8
I,12.4
C,10.0
C,11.0
C,12.0
C,13.0
B,9.1
B,9.1
A,7.8
A,9.6
D,10.799999999999999
G,13.299999999999999
H,6.6
H,6.6
H,0.0
H,8.4
H,7.8
H,6.800000000000001
H,9.6
H,17.0
I,3.4000000000000004
I,4.800000000000001
I,5.800000000000001
I,6.4
I,7.2
C,14.0
B,9.799999999999999
A,9.0
D,9.0
D,10.2
G,12.6
G,11.899999999999999
G,11.899999999999999
G,0.0
G,13.299999999999999
H,0.9
H,5.3999999999999995
H,5.3999999999999995
H,4.8
I,2.2
I,27.0
C,14.0
C,17.0
C,19.0
C,20.0
B,14.0
A,12.0
A,13.2
D,12.6
G,11.899999999999999
H,7.8
H,1.8
H,6.6
H,16.8
I,8.0
I,10.600000000000001
I,13.8
C,16.0
C,17.0
C,1.8
C,18.0
B,12.6
B,16.799999999999997
A,15.6
D,17.4
G,24.5
H,5.3999999999999995
H,4.2
H,3.0
I,3.2
C,19.0
C,20.0
C,22.0
B,5.7
B,14.7
B,14.7
A,13.799999999999999
D,16.8
G,28.0
H,6.6
H,7.199999999999999
H,7.8
H,9.0
H,9.6
H,10.2
H,11.4
H,12.6
H,13.2
H,23.0
H,15.0
I,5.4
I,5.4
I,5.800000000000001
I,6.2
I,22.4
C,35.0
B,19.599999999999998
B,19.599999999999998
A,18.0
D,21.0
G,10.5
G,11.2
G,11.899999999999999
G,1.7000000000000002
G,11.899999999999999
H,9.0
H,9.6
I,3.2
I,3.4000000000000004
I,1.8
I,3.8000000000000003
I,4.0
I,4.2
I,4.4
I,4.6000000000000005
I,4.800000000000001
C,31.0
B,21.7
B,23.799999999999997
B,31.499999999999996
B,37.8
A,42.0
D,9.0
D,11.4
D,13.2
G,11.899999999999999
H,6.6
H,9.0
I,2.6
I,2.8000000000000003
C,20.0
C,21.0
C,19.0
C,20.0
C,18.0
C,17.0
C,17.0
C,20.0
C,20.0
C,22.0
C,24.0
B,14.0
B,16.099999999999998
B,0.0
B,16.0
B,32.199999999999996
A,9.6
D,8.4
G,11.2
H,9.6
I,3.6
C,33.0
B,11.2
A,8.5
A,10.2
A,10.799999999999999
A,11.4
A,12.0
D,10.2
D,11.4
G,12.6
H,2.4
H,6.6
I,2.8000000000000003
I,11.0
C,14.0
C,18.0
C,20.0
C,21.0
C,21.0
C,22.0
C,23.0
B,16.099999999999998
B,16.099999999999998
A,14.399999999999999
A,17.4
D,19.2
G,23.799999999999997
H,10.2
I,3.2
C,14.0
B,9.1
B,9.799999999999999
B,11.2
B,11.899999999999999
B,14.4
A,10.2
A,10.2
D,9.6
G,11.2
H,6.6
H,10.2
I,4.2
I,7.0
C,14.0
C,4.5
C,16.0
C,18.0
B,11.899999999999999
B,12.6
A,9.6
A,9.6
A,10.799999999999999
A,11.4
D,12.0
G,15.399999999999999
H,10.799999999999999
I,19.0
C,16.0
B,6.3
B,7.0
B,7.699999999999999
B,9.1
B,10.5
B,14.4
B,14.7
B,16.799999999999997
B,28.0
A,16.8
D,18.0
D,21.599999999999998
G,30.099999999999998
H,18.0
I,3.2
I,3.4000000000000004
I,3.6
I,4.0
C,23.0
B,16.799999999999997
A,15.6
D,18.599999999999998
D,35.4
G,44.099999999999994
H,9.0
H,6.0
H,6.0
H,6.6
H,6.6
I,2.2
I,3.8000000000000003
I,12.5
C,28.0
B,19.599999999999998
A,19.8
D,25.8
G,9.799999999999999
G,9.799999999999999
G,10.5
G,9.799999999999999
G,9.799999999999999
G,9.799999999999999
G,10.5
H,9.6
H,10.799999999999999
I,3.8000000000000003
I,3.8000000000000003
C,24.0
C,28.0
B,20.299999999999997
A,22.2
D,9.6
D,12.0
G,3.8000000000000003
G,13.299999999999999
H,9.6
I,3.6
I,5.0
C,29.0
B,2.7
B,30.799999999999997
A,9.6
D,7.8
D,9.0
G,9.1
G,9.1
H,2.4
H,3.0
I,0.8
I,1.8
I,2.4000000000000004
C,21.0
C,43.0
C,53.0
B,11.2
A,10.2
D,11.4
G,12.6
H,4.2
H,12.0
I,5.6000000000000005
C,14.0
B,7.0
A,5.3999999999999995
D,5.3999999999999995
D,7.199999999999999
D,9.6
G,11.2
H,1.6
H,2.4000000000000004
H,7.2
H,4.4
H,6.0
H,8.4
H,13.200000000000001
I,10.600000000000001
C,14.0
C,6.0
C,16.0
B,11.2
A,9.0
D,10.2
G,12.0
H,1.6
I,1.4000000000000001
I,2.2
I,4.2
I,7.0
I,8.200000000000001
I,9.4
C,14.0
C,15.0
C,17.0
C,17.0
C,18.0
C,0.0
C,20.0
C,21.0
B,14.7
B,17.5
A,13.5
A,18.0
D,19.8
G,26.599999999999998
H,17.6
H,22.0
I,17.6
C,16.0
B,11.2
B,11.899999999999999
B,14.0
B,18.9
A,17.4
D,19.8
G,28.0
H,11.200000000000001
I,10.4
C,13.0
B,9.1
A,8.4
D,10.2
G,15.399999999999999
G,14.0
H,5.6
I,1.6
I,1.6
I,1.6
I,1.8
I,2.0
I,2.2
C,13.0
C,14.0
B,9.1
B,11.2
B,11.2
B,14.7
A,14.399999999999999
D,19.8
D,40.199999999999996
G,11.2
G,16.2
G,14.7
H,11.2
H,11.2
H,11.2
I,3.0
C,19.0
C,31.0
B,16.799999999999997
B,25.9
A,29.4
D,9.6
G,10.5
G,10.5
G,10.5
H,7.0
H,6.3
H,7.0
H,7.699999999999999
I,7.199999999999999
I,3.2
C,22.0
C,27.200000000000003
B,28.7
A,7.0
D,9.0
D,15.0
G,15.399999999999999
H,11.899999999999999
H,11.899999999999999
H,13.299999999999999
H,16.099999999999998
H,17.5
I,19.599999999999998
I,6.2
I,7.4
I,9.0
C,81.0
B,11.2
A,10.2
D,11.4
D,17.4
G,18.2
H,2.8000000000000003
H,4.0
H,0.0
H,6.0
H,7.2
I,5.6000000000000005
I,9.0
I,15.600000000000001
C,14.0
C,16.0
C,17.0
B,11.899999999999999
A,1.9000000000000001
D,0.0
D,17.4
G,23.099999999999998
H,10.8
H,13.200000000000001
I,9.8
I,10.600000000000001
C,6.0
C,14.0
C,15.0
C,6.0
C,16.0
C,17.0
C,18.0
C,20.0
B,14.0
B,18.2
A,16.2
A,16.2
A,27.900000000000002
A,17.4
D,18.0
D,22.2
G,35.1
H,26.599999999999998
I,9.4
I,10.8
I,12.200000000000001
I,12.8
C,12.0
C,13.0
C,4.5
C,17.0
C,10.2
C,19.0
C,19.0
B,13.299999999999999
B,15.399999999999999
A,13.2
A,13.799999999999999
D,15.0
G,18.9
H,14.7
H,13.299999999999999
H,14.0
I,4.2
C,9.0
C,9.0
C,11.0
C,10.8
C,15.0
C,16.0
C,19.0
C,19.0
C,21.0
B,15.399999999999999
A,13.2
D,11.4
G,5.7
G,14.0
H,5.7
H,27.299999999999997
I,9.6
C,17.0
C,18.0
C,19.0
C,22.0
B,14.0
A,12.0
D,9.6
G,7.0
H,3.2
H,3.2
H,3.2
H,4.8
H,3.6
I,2.0
I,2.4000000000000004
I,2.6
I,3.2
C,19.0
B,13.299999999999999
A,12.6
D,18.0
G,11.2
H,6.4
H,6.800000000000001
H,7.6000000000000005
H,7.6000000000000005
H,7.2
H,6.800000000000001
I,3.8000000000000003
I,4.0
I,6.6
C,27.0
C,40.0
B,24.5
B,28.0
B,28.0
A,47.0
D,9.0
D,10.2
D,10.799999999999999
G,13.299999999999999
G,12.6
H,6.800000000000001
H,7.2
H,7.6000000000000005
H,7.2
I,3.8000000000000003
I,5.0
I,7.4
C,51.0
B,35.0
B,49.699999999999996
A,9.6
D,1.8
G,7.699999999999999
H,3.5
H,3.5
I,0.8
C,8.0
C,0.0
C,15.5
C,38.0
B,7.699999999999999
A,7.199999999999999
D,7.8
D,10.2
D,15.0
G,19.599999999999998
H,13.299999999999999
H,15.399999999999999
I,4.800000000000001
I,4.4
I,7.0
C,12.0
C,13.0
C,16.0
C,18.0
C,20.0
C,22.0
C,25.0
C,29.0
C,31.0
C,10.2
C,37.0
B,24.5
A,22.2
D,21.599999999999998
G,24.5
H,22.4
I,8.200000000000001
I,13.0
C,14.0
B,4.199999999999999
B,4.8999999999999995
A,3.5999999999999996
D,2.4
D,4.8
D,7.199999999999999
G,6.3
G,9.1
H,9.799999999999999
I,3.6
I,4.0
I,3.8000000000000003
I,4.0
I,3.6
I,3.0
I,3.0
I,2.8000000000000003
I,2.8000000000000003
I,4.0
C,14.0
C,3.0
C,16.0
C,22.0
C,23.0
B,0.0
B,16.099999999999998
B,19.599999999999998
A,18.0
D,18.599999999999998
D,18.599999999999998
D,20.4
D,3.7
D,23.4
G,30.799999999999997
H,26.599999999999998
H,27.299999999999997
I,9.0
I,13.600000000000001
I,39.0
C,16.0
C,20.0
C,22.0
B,4.4
A,14.399999999999999
D,16.8
G,18.2
H,9.799999999999999
H,16.799999999999997
H,21.7
I,3.2
I,3.6
I,4.2
I,4.4
C,7.8
B,21.7
A,20.4
A,18.5
A,26.4
A,33.6
A,25.2
D,26.4
G,21.0
H,0.8
H,2.0
I,1.0
C,6.0
B,3.5
A,3.0
A,1.0
A,3.0
D,4.2
D,10.2
D,15.6
D,21.599999999999998
D,21.0
D,30.0
D,7.0
D,49.199999999999996
G,11.2
H,6.4
H,6.4
H,7.2
H,7.6000000000000005
I,4.4
I,4.6000000000000005
C,11.600000000000001
B,24.5
A,13.5
D,1.6
G,11.2
H,4.4
H,4.0
I,2.4000000000000004
I,3.0
I,7.6000000000000005
C,25.0
B,18.2
A,8.4
A,7.8
D,7.8
D,7.8
G,8.399999999999999
G,7.699999999999999
H,2.8000000000000003
H,2.8000000000000003
H,2.8000000000000003
H,3.6
I,2.4000000000000004
I,6.0
C,55.0
B,11.2
A,10.2
D,11.4
G,14.7
G,18.9
G,19.599999999999998
H,7.6000000000000005
I,13.799999999999999
C,0.0
C,13.0
C,12.0
C,12.0
C,6.0
C,12.0
C,12.0
B,8.399999999999999
A,7.8
D,4.8
D,5.3999999999999995
D,6.0
D,6.6
G,5.6
H,1.6
H,0.4
H,0.4
H,0.8
H,2.8000000000000003
H,3.2
H,4.4
H,6.0
H,10.0
I,8.0
C,14.0
B,9.799999999999999
B,11.899999999999999
A,10.799999999999999
D,11.4
G,15.399999999999999
H,6.0
I,4.0
C,14.0
B,9.799999999999999
A,8.4
D,9.0
D,5.7
G,15.399999999999999
G,16.099999999999998
H,8.8
H,8.0
H,8.8
I,0.0
I,10.4
C,16.0
B,10.5
B,11.899999999999999
A,8.4
A,9.0
D,9.6
D,12.6
G,16.099999999999998
H,7.2
H,6.4
I,3.2
C,19.0
C,23.0
B,16.099999999999998
A,15.6
A,16.8
A,20.4
D,24.599999999999998
G,31.499999999999996
H,4.0
H,4.0
I,2.0
I,2.2
I,2.4000000000000004
I,3.9
C,16.0
C,22.0
C,25.0
B,0.0
B,25.2
B,26.599999999999998
B,30.799999999999997
B,33.599999999999994
A,21.599999999999998
D,19.8
G,9.1
H,4.4
H,5.2
H,6.0
H,6.800000000000001
I,4.0
C,25.0
B,16.099999999999998
B,17.5
A,19.8
D,9.0
D,10.799999999999999
G,13.299999999999999
H,7.2
H,7.6000000000000005
I,0.0
I,4.0
C,28.0
B,18.9
A,9.6
D,10.799999999999999
G,4.8
H,0.8999999999999999
H,1.6
H,1.6
H,2.4000000000000004
H,3.6
I,1.6
C,14.0
C,18.0
B,11.2
A,9.6
D,8.4
D,9.6
D,13.2
D,15.0
D,18.599999999999998
D,19.8
G,21.599999999999998
G,13.600000000000001
G,20.4
H,10.4
I,8.0
C,14.0
B,5.6000000000000005
A,9.6
D,10.2
D,10.799999999999999
D,17.1
G,12.6
G,14.0
H,8.0
H,9.600000000000001
I,7.6000000000000005
I,8.6
I,7.800000000000001
C,14.0
C,9.5
C,20.0
B,14.0
A,12.6
D,13.2
G,16.099999999999998
G,17.5
H,10.4
H,9.600000000000001
H,8.8
H,8.0
H,8.0
I,5.0
I,8.200000000000001
C,14.0
C,13.0
C,5.2
C,14.0
C,13.0
B,7.699999999999999
B,9.1
A,8.4
A,8.4
D,9.0
D,11.4
G,14.7
G,15.399999999999999
G,16.099999999999998
H,9.600000000000001
H,7.4
H,16.0
H,16.8
H,20.8
H,23.6
H,24.8
I,19.8
C,16.0
C,19.0
B,7.699999999999999
B,3.5999999999999996
B,8.399999999999999
B,9.799999999999999
B,11.899999999999999
A,11.4
D,12.6
G,18.2
H,5.6000000000000005
I,3.2
C,19.0
C,22.0
C,26.0
C,36.0
B,25.2
A,23.4
D,28.2
G,42.699999999999996
H,2.0
H,2.0
H,0.8
H,0.8
H,0.4
H,0.8
H,1.6
H,1.6
H,1.6
H,1.2
H,2.0
H,2.0
H,1.6
H,1.6
I,1.0
C,6.0
C,6.0
C,7.0
C,9.0
C,8.0
C,9.0
C,9.0
C,8.0
C,10.0
C,10.0
C,13.0
C,15.0
C,18.0
B,12.6
B,19.599999999999998
A,19.2
A,25.2
A,27.0
D,35.4
G,3.0
G,11.2
G,11.2
G,11.899999999999999
H,5.6000000000000005
H,5.6000000000000005
I,3.0
C,19.0
C,19.0
C,21.0
B,12.6
A,12.6
A,10.8
A,7.4
A,25.8
D,8.4
D,9.6
G,9.1
H,4.0
H,4.0
I,2.2
C,16.0
C,11.2
C,18.0
C,20.0
C,23.0
B,16.099999999999998
B,23.799999999999997
A,9.6
A,16.8
D,16.2
D,15.6
G,16.799999999999997
G,17.5
H,9.200000000000001
H,10.8
H,11.600000000000001
H,12.0
I,8.0
C,72.0
C,48.6
B,10.5
B,11.899999999999999
B,14.7
B,15.399999999999999
A,14.399999999999999
D,12.0
D,13.799999999999999
D,15.6
D,18.0
G,24.5
H,14.0
I,9.4
C,14.0
C,7.8
C,4.800000000000001
C,13.0
C,2.4000000000000004
C,12.0
C,13.0
B,9.1
A,7.199999999999999
A,6.6
D,4.8
D,5.3999999999999995
D,4.8
G,2.0999999999999996
G,3.5
G,4.199999999999999
H,1.6
H,5.4
I,1.4000000000000001
I,11.1
I,11.200000000000001
C,14.0
B,9.799999999999999
B,9.799999999999999
B,10.5
B,11.2
B,11.899999999999999
A,10.799999999999999
D,12.0
D,14.399999999999999
D,15.0
G,20.299999999999997
H,3.6
I,2.8000000000000003
C,14.0
B,9.799999999999999
B,9.1
B,1.3
B,8.399999999999999
B,7.0
A,3.3
D,7.8
D,9.6
D,8.4
D,7.8
G,9.799999999999999
G,11.2
G,13.299999999999999
G,14.0
H,7.8
H,6.0
H,6.0
H,7.199999999999999
H,11.200000000000001
I,3.2
C,16.0
C,19.0
C,22.0
B,10.5
B,9.799999999999999
A,9.6
D,10.799999999999999
G,14.0
H,5.3999999999999995
I,3.2
C,18.0
B,11.899999999999999
B,16.799999999999997
A,15.0
A,15.6
D,17.4
D,21.0
G,34.3
H,9.0
I,2.6
C,16.0
B,10.5
A,7.8
A,5.6000000000000005
D,13.799999999999999
D,34.199999999999996
G,9.1
G,9.799999999999999
H,7.8
H,8.4
I,2.6
C,16.0
B,8.399999999999999
B,9.799999999999999
A,11.4
D,9.0
D,10.2
D,12.0
G,14.0
H,10.799999999999999
I,4.0
I,5.4
I,7.6000000000000005
C,10.600000000000001
C,56.0
